stressor	Europe	Asia	America	Oceania	Africa	Other
Domestic Extraction Used - Primary Crops - Sugar Crops nes	96.8894264215	285.705488838	60.0349676463	9.47831924342	16.4499583905	414.485631754
Domestic Extraction Used - Primary Crops - Sunflower Seed	17357.7169103	5178.52251267	4647.4154727	151.595657309	1382.60187921	2380.24062411
Domestic Extraction Used - Primary Crops - Sweet Potatoes	6414.81633322	66305.2185619	7754.57641425	448.634038062	12704.6809807	8114.65760642
Domestic Extraction Used - Primary Crops - Tallowtree Seeds	38.2822984976	770.326923035	48.5221320893	3.77298800824	6.58872869418	59.3356461015
Domestic Extraction Used - Primary Crops - Tang. Mand Clement. Satsma	3934.27830886	12209.4450071	3698.67783559	170.364141841	864.908269976	2856.52845245
Domestic Extraction Used - Primary Crops - Taro	1136.09712224	2072.98858363	476.686557505	34.2167073039	4734.72540022	827.409199445
Domestic Extraction Used - Primary Crops - Tea	334.674002152	2616.6068163	329.099729868	24.993596629	502.628990449	730.910396337
Domestic Extraction Used - Primary Crops - Tea nes	30.7614201277	10.9567707544	9.95878673336	0.555400812095	150.070215018	9.29473436578
Domestic Extraction Used - Primary Crops - Tobacco Leaves	673.781147016	3507.74294429	1402.41813805	33.7643023615	484.103028858	693.014500946
Domestic Extraction Used - Primary Crops - Tomatoes	26823.6719056	66609.4305386	26233.9515375	1056.68501416	8471.45970719	20796.5310265
Domestic Extraction Used - Primary Crops - Triticale	10369.0080587	1055.4133808	848.637247855	343.071291123	263.159776803	673.211604155
Domestic Extraction Used - Primary Crops - Tung Nuts	21.9178668415	359.552448471	67.1140388296	1.96320228052	7.9119117802	29.9788751616
Domestic Extraction Used - Primary Crops - Vanilla	0.726652652305	3.73353147167	0.728381380907	0.0345372902366	2.23558993906	0.793847332433
Domestic Extraction Used - Primary Crops - Vegetables Fresh nec	24016.2251383	165793.261078	19178.7780945	1335.02954771	14010.1128152	32637.5279668
Domestic Extraction Used - Primary Crops - Vetches	263.375052221	136.978437872	120.836906197	8.50730571056	154.258247794	44.8346788446
Domestic Extraction Used - Primary Crops - Walnuts	429.750554822	1393.10205192	591.357376624	16.9202928255	40.6046413083	431.572050317
Domestic Extraction Used - Primary Crops - Watermelons	9671.92873948	63787.4188256	10035.8107203	577.3088917	3422.83111644	12358.7654034
Domestic Extraction Used - Primary Crops - Wheat	195781.110037	215477.059286	117677.42737	16099.4784467	18462.3667128	76990.6056024
Domestic Extraction Used - Primary Crops - Yams	7978.44119339	3136.89982336	3877.15412124	152.970454987	38173.6536984	2670.44275561
Domestic Extraction Used - Primary Crops - Yautia	20.693213726	27.2981581812	270.622284519	1.27555286099	3.35262975728	14.5147232758
Unused Domestic Extraction - Primary Crops - Rice	34212.7849279	240491.394164	41533.1383329	2972.54530723	16664.0644662	98035.6364577
Unused Domestic Extraction - Primary Crops - Wheat	56469.2427016	54963.1146324	38120.4483421	5482.97440386	5046.44940803	18062.140436
Unused Domestic Extraction - Primary Crops - Barley	19723.5360383	5039.28464114	5863.84869907	1691.24095388	1809.74894709	2993.25382333
Unused Domestic Extraction - Primary Crops - Buckwheat	174.418254571	144.996173168	54.6042276055	1.59792312788	6.78452955014	24.9249962174
Unused Domestic Extraction - Primary Crops - Canary Seed	6.21682475017	7.1407704461	51.8993843414	1.36015282304	0.864425162822	7.77456024195
Unused Domestic Extraction - Primary Crops - Maize	117881.942593	329656.877924	325885.01483	4178.61708335	81304.8319849	81248.9862831
Unused Domestic Extraction - Primary Crops - Millet	5648.79576738	22793.4429947	2887.37628932	212.850391618	19829.6346642	3891.47344897
Unused Domestic Extraction - Primary Crops - Mixed Grain	1089.27365642	69.2420361042	127.263759709	4.93529642294	25.585502921	63.3507675427
Unused Domestic Extraction - Primary Crops - Oats	2972.49739317	572.90269096	1619.07259925	312.255873634	132.21728177	339.205346963
Unused Domestic Extraction - Primary Crops - Rye	2689.75313928	408.528713532	293.532724235	20.8647316879	66.6713977556	206.380231741
Unused Domestic Extraction - Primary Crops - Sorghum	1595.54262322	2612.13937975	6202.45467515	396.443345038	3984.25100875	1078.00739287
Unused Domestic Extraction - Primary Crops - Triticale	3521.43376309	344.932456547	280.836095112	122.448827792	88.7538596208	228.430144542
Unused Domestic Extraction - Primary Crops - Cereals nec	280.208465834	83.1844343006	64.5765234862	4.15466508493	672.896319443	97.8061755738
Unused Domestic Extraction - Primary Crops - Fonio	18.8350490806	6.70125167225	5.99812716999	0.339728557719	91.9239970893	5.68799747485
Unused Domestic Extraction - Primary Crops - Quinoa	1.43309175835	1.89051183762	18.7417271529	0.0883373803908	0.232183658737	1.00520540582
Unused Domestic Extraction - Primary Crops - Potatoes	71910.64736	34229.465323	27567.0771958	1397.25618089	6067.71707361	12589.7424975
Unused Domestic Extraction - Primary Crops - Sweet Potatoes	1757.66455542	16756.6039148	2625.56266315	142.535392066	3197.27243494	2384.3568429
Unused Domestic Extraction - Primary Crops - Yams	2031.44104125	839.462945346	989.577173441	41.7372579436	9549.49293111	828.331592554
Unused Domestic Extraction - Primary Crops - Lentils	68.149300839	139.492214938	567.245494242	28.1213692402	13.2660928523	54.3960016503
Unused Domestic Extraction - Primary Crops - Lupins	62.8870582482	32.6637857263	16.9399283469	111.618274293	4.49261995196	27.4771612787
Unused Domestic Extraction - Primary Crops - Vetches	44.9136604889	12.3040619212	10.7186905893	2.06367494917	7.24263856533	4.88400309476
Unused Domestic Extraction - Primary Crops - Pulses nec	169.219279584	50.6565599247	17.3890947057	1.4516787804	36.9130824316	36.4778650978
Unused Domestic Extraction - Primary Crops - Olives	6360.46059676	1148.84366247	687.236852773	70.3063193234	1089.01376421	943.35863972
Unused Domestic Extraction - Primary Crops - Artichokes	322.087796868	86.6855783334	132.314678452	3.41113680936	44.8170744171	90.1138288922
Unused Domestic Extraction - Primary Crops - Asparagus	248.372228569	2474.49487454	339.629118691	16.2368217988	27.6184720751	225.714238059
Unused Domestic Extraction - Primary Crops - Cabbages	5707.84987672	17398.3930678	2353.01167052	160.566642515	1270.81997363	3027.63924849
Unused Domestic Extraction - Primary Crops - Carrots	3881.21689913	7185.89058123	1988.27104275	149.567682171	553.597719063	1599.45277608
Unused Domestic Extraction - Primary Crops - Cauliflower	1349.36501385	5960.90979916	802.260819653	60.4019824974	158.10117929	763.268556636
Unused Domestic Extraction - Primary Crops - Chillies and peppers, green	1866.40093173	7342.32519403	2030.01373328	72.0876031737	742.616974972	1147.34951718
Unused Domestic Extraction - Primary Crops - Cucumbers and Gherkins	3456.59726567	18765.2680073	2203.87846459	136.493738902	455.593095357	2992.90535457
Unused Domestic Extraction - Primary Crops - Eggplants	1337.93032574	14722.4684988	1125.67446229	93.4906639953	297.221147435	2093.43453815
Unused Domestic Extraction - Primary Crops - Garlic	762.599449973	7423.78489265	741.678397207	44.7367093871	166.875647878	891.355061007
Unused Domestic Extraction - Primary Crops - Leeks and other Alliac. Veg.	400.156519011	415.149521942	62.8021975373	4.12454757532	17.444699793	77.590641715
Unused Domestic Extraction - Primary Crops - Lettuce	1776.8402125	5931.62453682	2370.97906407	96.3286392689	181.796718972	862.722837113
Unused Domestic Extraction - Primary Crops - Mushrooms	828.390493647	1930.07492722	332.012998467	25.8705590449	41.3443599488	228.044867999
Unused Domestic Extraction - Primary Crops - Peas, Green	981.183782215	4929.74529822	619.483718807	43.193000474	219.699245434	556.414632694
Unused Domestic Extraction - Primary Crops - Pumpkins, Squash, Gourds	1797.74463728	5125.2451832	1487.38566155	82.4850216213	530.969307139	1412.16271847
Unused Domestic Extraction - Primary Crops - Spinach	599.244490346	7004.18080043	642.395457648	40.2478250844	94.6927921914	641.554349312
Unused Domestic Extraction - Primary Crops - Tomatoes	25852.2343538	60157.1728969	24759.5276878	990.870981157	7675.40086841	18873.7508085
Unused Domestic Extraction - Primary Crops - Vegetables Fresh nec	11185.3320319	74637.5333259	8691.46711084	605.010123728	6314.09518503	14723.8408431
Unused Domestic Extraction - Primary Crops - Apples	29028.3672321	62446.5105855	19935.611989	903.600972654	3597.67670582	12988.164991
Unused Domestic Extraction - Primary Crops - Apricots	893.021573994	793.093479642	242.897540922	28.6593232537	313.077691412	750.833008984
Unused Domestic Extraction - Primary Crops - Avocados	359.309082962	496.438835982	1928.2382564	35.4739266774	479.176818933	221.164207035
Unused Domestic Extraction - Primary Crops - Blueberries	55.7100113246	24.7564733468	219.365145026	1.22855528479	3.68024188846	15.6545922595
Unused Domestic Extraction - Primary Crops - Carobs	103.222948091	25.3764914753	7.58613840581	0.591502637054	17.3974997884	8.98118945188
Unused Domestic Extraction - Primary Crops - Cherries	709.201955309	497.785359728	366.954064988	18.4926043358	41.2344401854	305.138514543
Unused Domestic Extraction - Primary Crops - Currants	505.654168805	31.0402862985	27.5981253775	2.60145309134	11.9740525905	33.9552446739
Unused Domestic Extraction - Primary Crops - Dates	874.960046776	1199.28809862	465.222526067	67.7524103324	1125.81687356	2985.39100354
Unused Domestic Extraction - Primary Crops - Figs	175.26215287	307.730572681	108.286776113	6.39559255655	182.914435924	219.751190527
Unused Domestic Extraction - Primary Crops - Gooseberries	113.671822463	6.51433100473	6.04429155952	0.484133613684	2.5941886343	6.3040337873
Unused Domestic Extraction - Primary Crops - Grapefruit and Pomelos	1057.400959	5788.01962515	3861.71200341	81.1116938387	1061.37508397	1770.78720548
Unused Domestic Extraction - Primary Crops - Grapes	49543.8944002	29166.5796156	26897.4623569	2559.119169	5362.86335296	13407.741792
Unused Domestic Extraction - Primary Crops - Kiwi Fruit	663.716959744	1111.16572178	311.32999792	16.3708950586	33.2662571571	387.190692005
Unused Domestic Extraction - Primary Crops - Lemons and Limes	3798.24838497	9730.40348818	9168.23101053	163.745987084	1211.96203602	3019.03979765
Unused Domestic Extraction - Primary Crops - Oranges	18989.0478072	31975.874946	53402.8913856	1054.97723394	7344.34135344	13650.7932023
Unused Domestic Extraction - Primary Crops - Peaches and Nectarines	8662.28822797	18864.7551117	5632.91313536	301.118773026	1105.51653711	3410.09274133
Unused Domestic Extraction - Primary Crops - Pears	3257.15487974	12611.217255	2260.89391576	141.09769072	642.79887397	1521.07263846
Unused Domestic Extraction - Primary Crops - Persimmons	202.418181061	2639.16967506	298.560664308	16.162455129	28.6412013829	316.691223911
Unused Domestic Extraction - Primary Crops - Pineapples	1660.01880593	4839.5943001	6137.39968147	182.781127921	2495.58248149	3427.17705118
Unused Domestic Extraction - Primary Crops - Plums	2635.82385317	4869.96781656	1061.82144544	51.4390056548	297.410485746	830.959957356
Unused Domestic Extraction - Primary Crops - Quinces	88.3955368669	203.405863659	53.836943051	2.84966957018	37.662197238	89.7701877506
Unused Domestic Extraction - Primary Crops - Raspberries	326.480200107	29.4927409102	107.273085738	2.26606959198	8.83832059178	28.7053131839
Unused Domestic Extraction - Primary Crops - Sour Cherries	613.37209533	211.040225834	123.990815805	5.21717356708	18.3745086617	124.715319402
Unused Domestic Extraction - Primary Crops - Strawberries	1456.72003882	2421.08529813	1552.33350048	43.0527956292	167.472468061	474.69068007
Unused Domestic Extraction - Primary Crops - Tang. Mand Clement. Satsma	3812.86772276	11009.712156	3386.44969865	160.050032927	785.215686739	2589.5426878
Unused Domestic Extraction - Primary Crops - Berries nec	214.155115944	198.938252697	126.669768504	7.82478946986	17.0357803658	280.29736507
Unused Domestic Extraction - Primary Crops - Citrus Fruit nec	1987.32897815	9319.33564534	2594.14888848	87.948401278	6074.08592331	1788.73366125
Unused Domestic Extraction - Primary Crops - Stone Fruit nec,	97.3387330444	174.597439098	31.1702321898	4.3103593989	23.5049238708	172.137219417
Unused Domestic Extraction - Primary Crops - Almonds	951.869527057	582.522079185	2393.43209009	129.586733125	349.207541958	587.626185502
Unused Domestic Extraction - Primary Crops - Chestnuts	349.643268972	2632.03614245	255.10498765	14.2746111884	28.7368511289	227.358218306
Unused Domestic Extraction - Primary Crops - Hazelnuts	274.152632658	957.832697069	119.635357568	7.41015856152	16.4605065216	170.043788557
Unused Domestic Extraction - Primary Crops - Pistachios	177.877326985	490.773430219	459.61893092	15.6010935627	30.478089132	558.844473461
Unused Domestic Extraction - Primary Crops - Walnuts	832.293883593	2518.00282748	1139.87391778	31.2488480963	75.205838288	783.694352168
Unused Domestic Extraction - Primary Crops - Cassava	19914.3795565	33788.91249	26867.7907634	787.206529597	68824.8193545	22581.392951
Unused Domestic Extraction - Primary Crops - Roots and Tubers, nes	420.33237194	365.006323398	368.785408068	13.6412554168	1599.81422036	399.351012734
Unused Domestic Extraction - Primary Crops - Taro	322.778190011	578.129292348	142.141276265	12.3400975229	1190.25303508	380.970011967
Unused Domestic Extraction - Primary Crops - Yautia	5.17330343151	6.8245395453	67.6555711299	0.318888215249	0.83815743932	3.62868081895
Unused Domestic Extraction - Primary Crops - Bambara beans	0.879864973896	0.313043868505	0.280197942849	0.0158701608522	4.29415951895	0.265710470321
Unused Domestic Extraction - Primary Crops - Beans, dry	213.042878509	430.433439381	824.489279593	17.0317365766	142.710994794	238.794759018
Unused Domestic Extraction - Primary Crops - Beans, green	2211.69029386	20169.5014657	1740.81839042	142.726670195	653.356035987	2337.3112919
Unused Domestic Extraction - Primary Crops - Broad beans, horse beans, dry	241.368343402	125.851467795	36.5862843025	46.1562599276	44.6946777063	45.9903885427
Unused Domestic Extraction - Primary Crops - Chick peas	54.3358485606	329.975876517	94.3839399413	109.246064765	24.6805739362	90.2116540694
Unused Domestic Extraction - Primary Crops - Cow peas, dry	44.8937141865	17.4202492429	23.3885526648	0.918911040967	184.481471679	20.072517825
Unused Domestic Extraction - Primary Crops - Peas, dry	711.584281306	225.650628043	929.805558128	57.15576761	44.4074380458	112.79102386
Unused Domestic Extraction - Primary Crops - Pigeon peas	13.6526103718	91.4436801388	15.8520185282	1.06123438413	17.6267322181	34.1432110821
Unused Domestic Extraction - Primary Crops - String beans	551.886906134	364.481587791	1315.02951329	12.3904374914	245.414633652	268.666363943
Unused Domestic Extraction - Primary Crops - Coconuts	1660.93945029	9122.00454019	2972.89782914	152.241086881	591.06653834	5595.28366445
Unused Domestic Extraction - Primary Crops - Okra	229.680248329	1867.04814961	179.962132275	13.5810266279	546.104307417	300.486171168
Unused Domestic Extraction - Primary Crops - Onions	273.556558951	851.902821605	186.007987936	10.1440971661	215.026531075	300.381486408
Unused Domestic Extraction - Primary Crops - Onions, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Other melons	1728.40336644	8062.53372829	2020.41963054	95.0129777981	427.583580905	1853.39525873
Unused Domestic Extraction - Primary Crops - Watermelons	4521.51537137	28722.4068113	4600.98542577	264.748309456	1545.0365857	5575.56439416
Unused Domestic Extraction - Primary Crops - Bananas	14809.7824014	78505.8820083	47226.3861641	1314.92351334	20905.6284116	25587.7154716
Unused Domestic Extraction - Primary Crops - Cashewapple	119.631071823	131.725624998	1218.97793531	6.19335095755	147.162764305	73.0950616063
Unused Domestic Extraction - Primary Crops - Cranberries	32.5998155448	31.7288616887	305.627692675	1.50088711471	4.18378807289	17.9831568229
Unused Domestic Extraction - Primary Crops - Fruit Fresh Nes	2804.06741584	10628.7113024	3346.93811405	189.011077613	3055.27177906	6827.86952344
Unused Domestic Extraction - Primary Crops - Fruit, tropical fresh nes	2784.88830992	16866.1793982	4864.79029632	250.161340102	1372.66879992	8413.14235437
Unused Domestic Extraction - Primary Crops - Mangoes, mangosteens, guavas	4848.2015549	33991.9901904	9832.35385219	428.5522453	5571.79890113	11253.85057
Unused Domestic Extraction - Primary Crops - Papayas	1307.15793903	8362.53670706	6813.49475892	92.9258611024	1767.92672372	1624.55016614
Unused Domestic Extraction - Primary Crops - Plantains	8114.96044451	4134.51715073	14145.244523	211.096942301	33852.8458416	4152.4376087
Unused Domestic Extraction - Primary Crops - Arecanuts	124.072327754	1271.21736777	111.027231662	12.1741520388	21.299834769	386.853854199
Unused Domestic Extraction - Primary Crops - Brazil nuts, with shell	13.5541066566	14.4173919163	131.394227198	0.678753803074	19.1566623121	8.07139844843
Unused Domestic Extraction - Primary Crops - Cashew nuts, with shell	825.118102717	1745.4528333	557.521251006	45.5539086453	2189.86437522	1680.47849528
Unused Domestic Extraction - Primary Crops - Kolanuts	72.2943976741	25.7213533787	23.0225569931	1.30397703493	352.831042432	21.8321890034
Unused Domestic Extraction - Primary Crops - Nuts, nes	152.655058646	413.87534503	383.850435102	51.0184154293	190.958860941	184.823671152
Unused Domestic Extraction - Primary Crops - Leguminous vegetables, nes	175.28815282	141.19908132	136.911818216	4.07405734303	203.278941533	123.693613983
Unused Domestic Extraction - Primary Crops - Maize, green	1359.49732979	1671.21851933	3698.41447927	62.1328032378	2121.00805606	852.78977295
Unused Domestic Extraction - Primary Crops - Pome fruit, nes	10.425750144	15.8684293655	5.82322741559	1.00381793505	1.74382589931	46.1888179495
Unused Domestic Extraction - Primary Crops - Cassava leaves	8.7860735944	3.12596426561	2.79797448462	0.158474772084	42.8802176231	2.65330683265
Unused Domestic Extraction - Primary Crops - Groundnuts in Shell	4107.20412647	26205.9428946	5608.33193442	231.585358694	11371.7364977	4425.06448463
Unused Domestic Extraction - Primary Crops - Hempseed	21.7730615771	5.37020642679	1.87621573075	0.113768636357	0.531960389767	1.52429190789
Unused Domestic Extraction - Primary Crops - Linseed	177.695831248	208.928819544	337.616260245	5.97572399898	20.6861234626	55.2040294375
Unused Domestic Extraction - Primary Crops - Melonseed	26.5233362839	23.2281470998	8.57212503319	0.508595002779	115.487159561	8.44841090304
Unused Domestic Extraction - Primary Crops - Mustard Seed	71.7774641171	32.0547757316	101.061654176	1.52114751766	4.37444474873	45.9429151282
Unused Domestic Extraction - Primary Crops - Poppy Seed	25.4503650536	15.4950761597	2.25563062093	0.185164114928	0.7022010988	2.99817557156
Unused Domestic Extraction - Primary Crops - Rapeseed	12211.9739034	12747.0100865	7806.58187013	781.334629779	504.848170097	2308.61895245
Unused Domestic Extraction - Primary Crops - Safflower Seed	15.4127193349	73.1222443194	104.71349921	2.81003233801	5.37322932338	29.0977900801
Unused Domestic Extraction - Primary Crops - Sesame Seed	126.363079315	506.243211789	128.954048165	8.1916830365	254.643743839	281.47400452
Unused Domestic Extraction - Primary Crops - Soybeans	17337.9871875	33519.0447087	170930.150631	950.48887629	3138.32672887	11204.1828555
Unused Domestic Extraction - Primary Crops - Sunflower Seed	17459.3767229	4497.52435285	4926.10688332	151.875810429	1520.98581953	2492.07765065
Unused Domestic Extraction - Primary Crops - Oilseeds nec	153.408545447	506.180915925	69.3828971901	5.60245647055	87.5947651195	167.703191233
Unused Domestic Extraction - Primary Crops - Oil Palm Fruit	3352.9940585	17208.01486	4082.49793217	284.661865811	2839.03114988	10507.2265405
Unused Domestic Extraction - Primary Crops - Castor oil seed	23.0126854721	318.400020052	59.9645338813	1.91694675216	17.7166924694	34.2388712894
Unused Domestic Extraction - Primary Crops - Karite Nuts	23.7209530225	8.43958916323	7.5540707228	0.427855808794	115.769531965	7.16349186645
Unused Domestic Extraction - Primary Crops - Tung Nuts	9.87832297876	165.321582984	30.807526109	0.899395372651	2.64437110061	13.7287080804
Unused Domestic Extraction - Primary Crops - Jojoba Seeds	0.00293173790462	0.00386750198039	0.0383407632988	0.000180715606644	0.000474988170987	0.00205639225333
Unused Domestic Extraction - Primary Crops - Tallowtree Seeds	17.6098573089	354.350384596	22.3201807611	1.73557448379	3.03081519932	27.2943972067
Unused Domestic Extraction - Primary Crops - Cottonseed	1143.08131167	7942.76077154	4108.81293591	261.465549378	463.456561291	1867.71967229
Unused Domestic Extraction - Primary Crops - Sugar Beets	53657.593116	9035.68637239	15201.7056705	331.016822728	1727.06146572	5273.95512919
Unused Domestic Extraction - Primary Crops - Sugar Cane	7930.48846295	33440.9093534	55713.7159642	1858.7044254	4899.51749989	13327.365843
Unused Domestic Extraction - Primary Crops - Sugar Crops nes	16.9556496238	49.9984605466	10.5061193381	1.6587058676	2.87874271833	72.534985557
Unused Domestic Extraction - Primary Crops - Cotton Lint	339.75800441	2305.14491482	1061.55101514	70.2910812485	197.613503754	679.597165691
Unused Domestic Extraction - Primary Crops - Flax Fibre and Tow	40.0538899886	10.0003087011	3.38870875819	0.227223975502	1.00613678632	3.70788656355
Unused Domestic Extraction - Primary Crops - Hemp Fibre and Tow	3.25406881904	2.55220891201	1.15387831297	0.058036775043	0.146332713503	1.90518817463
Unused Domestic Extraction - Primary Crops - Abaca	2.06290625619	3.16848860942	5.99332673044	0.187214747476	0.379131838442	7.77938236906
Unused Domestic Extraction - Primary Crops - Agave Fibres nes	0.482637500712	0.658511979833	5.10622274455	0.0332315080639	0.0789248736772	0.704658654942
Unused Domestic Extraction - Primary Crops - Coir	18.8415762408	109.571933149	13.4693720423	1.75032534426	8.83335275028	66.7820721273
Unused Domestic Extraction - Primary Crops - Fibre Crops nes	4.79807163808	5.82520946697	19.538365866	0.330357730714	6.08399419408	11.6886600192
Unused Domestic Extraction - Primary Crops - Ramie	1.64210807687	31.1394731268	2.13583506013	0.161395881722	0.282287438789	2.80885718612
Unused Domestic Extraction - Primary Crops - Sisal	5.83596304013	8.36745622203	48.4162022797	0.275289712912	10.6493099828	3.39314558693
Unused Domestic Extraction - Primary Crops - Kapok Fibre	1.27619883941	9.38925137264	1.00300079744	0.125085037688	0.217436723178	4.56579984292
Unused Domestic Extraction - Primary Crops - Jute and Jute-like Fibres	39.7489197511	339.055914199	33.1514871072	3.88534885234	7.49074554354	134.083572068
Unused Domestic Extraction - Primary Crops - Other Bastfibres	9.20613729013	24.4985870432	7.28361402328	0.216839741136	2.3485206699	4.61038912497
Unused Domestic Extraction - Primary Crops - Anise, Badian, Fennel	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chicory Roots	495.910672707	29.0308792119	27.8746709866	2.14423353918	15.5112334922	28.4888991904
Unused Domestic Extraction - Primary Crops - Coffee, Green	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hops	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peppermint	5.55107735614	1.95128254021	4.05378204557	0.0989021622489	22.7113950401	1.58511513193
Unused Domestic Extraction - Primary Crops - Pyrethrum, Dried Flowers	0.478026492026	0.222024522645	0.180755205484	0.012803652117	1.37483901686	0.417537398522
Unused Domestic Extraction - Primary Crops - Tea	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Spices nec	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cocoa Beans	23.0608875069	54.5949317763	48.8158023523	0.871199408527	79.201613876	18.9102283328
Unused Domestic Extraction - Primary Crops - Mate	20.9369243029	27.6196572951	273.809489462	1.29057545379	3.39211474704	14.6856678004
Unused Domestic Extraction - Primary Crops - Tobacco Leaves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Natural Rubber	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cinnamon	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cloves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Ginger	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Nutmeg, mace and cardamoms	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vanilla	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pepper	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chillies and peppers, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tea nes	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Feed	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Straw	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Aquatic plants	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Inland waters fish catch	379.282857141	993.743957862	324.301403279	18.1442914611	424.956891426	611.11742327
Unused Domestic Extraction - Fishery - Marine fish catch	3430.54600342	5355.8229214	3230.30628183	98.5995639839	979.636523443	2271.16217563
Unused Domestic Extraction - Fishery - Other (e.g. Aquatic mammals)	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Alfalfa for Forage and Silage	25862.5237846	11495.1148238	56066.768703	1365.87465647	2498.62905033	9292.50505017
Unused Domestic Extraction - Fodder crops - Beets for Fodder	908.086813046	118.345618078	65.7164800776	6.87519496414	25.9565833351	190.301587983
Unused Domestic Extraction - Fodder crops - Cabbage for Fodder	166.849164017	27.9633530401	17.8855198457	1.8620797521	5.62551485512	63.5530445242
Unused Domestic Extraction - Fodder crops - Carrots for Fodder	1.20368684576	0.0687836976339	0.0639357191747	0.00511415263574	0.0274507543265	0.0661645146293
Unused Domestic Extraction - Fodder crops - Clover for Forage and Silage	11007.0473164	3819.53602003	2469.21259	245.801069617	619.569460512	9933.37418737
Unused Domestic Extraction - Fodder crops - Forage Products nec	13203.76128	47305.2092115	12843.7494607	365.066020507	2465.3358733	7170.23539026
Unused Domestic Extraction - Fodder crops - Grasses nec for Forage and Silage	42707.002621	14950.5459729	52948.1687524	1725.16206485	1632.27458253	6928.77921626
Unused Domestic Extraction - Fodder crops - Green Oilseeds for Fodder	14374.1186058	1215.05134045	4826.15772348	78.9736637966	371.232185004	991.761497869
Unused Domestic Extraction - Fodder crops - Leguminous nec for forage and Silage	9654.99183809	2009.41734915	602.216709367	48.1089202887	231.404372079	651.152544397
Unused Domestic Extraction - Fodder crops - Maize for Forage and Silage	64743.0726798	8399.69135353	36873.448918	444.018614724	1909.70632817	6088.58087524
Unused Domestic Extraction - Fodder crops - Other grasses	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Rye Grass, Forage and Silage	11495.5330897	696.928137036	1023.6792491	50.6617201123	266.577112631	652.391126025
Unused Domestic Extraction - Fodder crops - Sorghum for Forage and Silage	758.998581058	844.339827503	4714.82408391	31.2542321464	78.7605558714	597.932968087
Unused Domestic Extraction - Fodder crops - Swedes for Fodder	299.690598766	56.4843174872	29.504594645	3.74605306193	10.715847274	134.02693038
Unused Domestic Extraction - Fodder crops - Turnips for Fodder	212.634967416	62.5713912737	29.2874341354	3.83314820266	9.45480487992	150.076221971
Unused Domestic Extraction - Fodder crops - Vegetables and Roots, Fodder	2170.35983402	175.236143269	132.994497514	12.4374794609	55.8185840314	272.090836537
Unused Domestic Extraction - Forestry - Coniferous wood - Industrial roundwood	36709.9248433	10194.6320299	32604.6732882	1071.0221501	1901.92005606	5399.9342445
Unused Domestic Extraction - Forestry - Coniferous wood - Wood fuel	3882.6319051	6911.62389172	3968.55009251	71.089008556	1176.68905741	1209.85997812
Unused Domestic Extraction - Forestry - Kapok Fruit	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Natural Gums	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Non-coniferous wood - Industrial roundwood	18435.751417	26555.6068808	24155.1528021	1105.94201889	5637.07365374	7961.88535486
Unused Domestic Extraction - Forestry - Non-coniferous wood - Wood fuel	24331.4548953	54610.3539952	29519.5536763	1141.03724526	48251.0923709	21697.0007366
Unused Domestic Extraction - Forestry - Raw materials other than wood	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Anthracite	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Coking coal	706740.619402	1385615.26215	943838.920014	990243.915051	55689.5245946	399753.696347
Unused Domestic Extraction - Fossil Fuels - Crude oil	184863.983969	193654.284279	225526.573732	9755.97621081	41800.9835251	98258.43124
Unused Domestic Extraction - Fossil Fuels - Lignite/brown coal	2503021.75188	724936.483146	533477.375805	202397.218748	58595.3915295	278644.362879
Unused Domestic Extraction - Fossil Fuels - Natural gas	78542.9245909	59084.5345078	52636.0127522	4167.50208569	8566.16375777	29454.6141338
Unused Domestic Extraction - Fossil Fuels - Natural gas liquids	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Other bituminous coal	2152165.31557	4918439.01787	3404982.86998	947621.066386	740956.590823	1110765.06892
