region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
NMVOC - non combustion - Products incorporating solvents - air	3160577.41561	456542.955806	36581062.6114	868406.354004	180088.921922	3768708.96873	448612.278011	20619557.9413	567744.325649	465850.276861	39437737.6986	75974.6715293	21731.332121	819281.388605	98670.0880085	16115962.4446	1423564.91327	492959.791178	34352714.7985	670045.781768	64712.6586692	1953795.85707	121644.145152	11614326.0095	331702.277635	174907.475936	1782473.69746	10181.541908	1562.76662411	534976.299786	47092.5167563	1318434.49168	183736.552421	161168.404098	937494.767109	5408.51225725	215.200958157	288121.331555	110340.638012	369532.163576	101592.795588	182814.265301	769963.637625	5176.03221756	612.784245556	1044753.43246	49678.9651744	2078200.77799
NMVOC - non combustion - Raw sugar - air	1100377.14302	234550.668361	134489974.359	180763.695828	47144.9278425	5422632.39702	565920.796234	2517470.89183	749694.460273	1110.66664264	385428755.806	200995.736885	310788.628029	2099482.12713	0	1336620.70548	9059938.14464	616050.393636	608379691.526	497451.121448	257686.717913	3906617.52967	249274.370629	3885033.71484	0	0	33535372.2333	110851.960544	0	1490581.48854	961.31443801	873482.926031	8916867.23257	784157.342547	59404673.5105	662586.468381	294098.198191	1788219.43629	173665.420922	2451396.28246	16412456.6049	690941.456436	66240870.1075	400560.457234	223974.766148	3898358.98025	547130.629569	3682038.54866
NMVOC - non combustion - Rotogravure in publication - air	1920068.54986	484020.22287	22708954.2479	573695.203689	113253.84393	2435733.60162	422316.933886	12991224.8884	419475.63238	345302.850183	29228873.0168	56395.7625161	16129.7547507	603791.459304	71911.4536641	11939326.0364	852861.617718	324856.566422	24258508.8785	392576.609792	46268.6561403	1281798.03782	84074.0624943	8211892.24353	246315.89516	129883.013805	1323631.56358	7560.62221536	1160.48120829	397263.374586	34970.0204137	979044.745614	105043.715185	92141.3170857	535973.555648	3092.09144092	123.032177639	164721.361601	63082.6604717	211264.611373	59009.4622837	104523.696238	445278.763856	2971.39987899	354.143761296	602667.515247	28859.7896907	1200156.5788
NMVOC - non combustion - Screen printing - air	1334800.85275	221147.933489	14934558.8466	334436.610744	65630.4021088	1353688.48728	186090.879424	7746618.37188	243096.449338	196826.97926	16685326.1972	31768.4379045	9105.59241667	352525.127059	43887.5499268	6819260.14574	1288743.80801	345928.692848	18599291.8136	636666.648302	33095.4766682	1390555.16822	72067.5633265	6253163.26936	138528.895305	73046.647719	744414.88307	4252.11959072	652.658569607	223422.269972	19667.2581506	550618.087298	183443.126608	160911.019439	935997.595424	5399.8749062	214.85728394	287661.204082	110164.42489	368942.02365	98276.3582487	182497.63575	751453.716024	5126.23478017	598.856287635	1024821.92734	48043.2502292	2033987.16232
NMVOC - non combustion - Steam cracking (ethylene and propylene production) - air	42618.8235763	97999.9940231	33229891.3692	33723.3996564	8885.50542464	1229487.77469	109181.772601	1152403.58874	19102.0210592	62.4617859632	27176376.0555	2234.57696606	3613.32766475	73762.344935	0.000788445410991	3082.68790512	9956.18593874	33474.9438543	7651978.496	586.881272998	68.5154693104	3950.65093904	823.418152563	12601.6204351	0	0	0	0	0	0	0	0	46004.7699322	28099.9969149	498406.954447	6276.95503536	272.560215439	2600.41952472	398.692584834	8663.22722386	136042.835193	489730.152996	3478037.26362	42157.0582362	10210.4193597	123650.7297	9261.03222861	137167.236939
NMVOC - non combustion - Synthetic rubber - air	2211.45418814	30710.4513643	30377605.3818	13465.4340497	3378.0610923	596642.411361	75690.3134515	540754.444519	5.63047943575	9.4941541549	27203300.3586	352.989746136	477.835223088	47189.2222317	0.002802272349	7938.95097225	2406.86413286	2113.46849344	35834088.9036	10028.0485644	961.86910274	65201.4849869	3065.25702383	138293.383409	0	0	1776020.28953	0	0	74843.3220432	62.6404309095	42658.502234	4813.20306458	9471.31543455	2621025.02935	10956.7118289	2656.38371698	27612.5222814	4619.86309097	50493.0083588	5825.90440484	4320.78807221	6847983.33809	4494.20816242	1313.70792899	85801.7457023	3516.0247389	44855.1660964
NMVOC - non combustion - Tyre production - air	556274.12183	548392.11724	30221477.9285	195309.832451	175471.498497	10516617.049	1933002.86316	4160930.05161	378176.70644	514588.237398	35607550.8979	8741.41759888	2105.96845337	3851649.89411	1155407.51953	3603142.54111	281683.740174	754644.26882	30113850.8608	111231.742201	178764.56666	9097727.93306	1293303.24809	10061726.6339	22864.5760031	24825.645457	1009129.24449	2882.78789121	359.508772662	964713.855886	216704.699518	404524.402718	101715.058492	106538.694513	1065550.66758	17315.7721926	5233.93990812	1002961.43418	222306.316999	529298.112775	215320.584567	262265.146551	3858656.84893	20016.8609959	9092.25003553	4056637.62527	395256.194806	1501165.64704
NMVOC - non combustion - Vehicle refinishing - air	4476672.78433	736831.488456	45140258.9044	1122119.73844	206703.793288	4157668.49574	681106.888267	24891951.4175	1075924.33529	812848.309168	69333389.0236	124529.948371	36032.2685052	1608705.57948	234297.301431	28414395.2228	1928354.35171	723315.004383	53454427.8436	890988.338483	101770.704281	2855988.26931	185847.664915	18091855.0449	538877.367616	284151.441108	2895773.70642	16540.7441298	2538.84167031	869112.573545	76505.6292196	2141904.21999	239417.319056	210009.966538	1221599.51742	7047.5443653	280.416910961	375435.567149	143779.010696	481517.687922	134126.427555	238229.197595	1012865.55563	6767.60511129	805.655703906	1371473.58742	65595.6760059	2730633.44774
NMVOC - non combustion - Wire coating - air	451125.234555	105735.204334	5263128.08758	147956.5717	25964.1847809	478069.298965	81864.1494505	2508176.0701	86542.2870058	69967.0681575	5930739.9245	11293.4811996	3236.19048944	125755.098723	15758.5806029	2424965.47425	170471.730806	64932.9973249	4848840.54973	78469.0186016	9248.27396432	256208.422928	16804.896189	1641409.87807	49234.1267337	25961.2834084	264570.193928	1511.23268799	231.959366016	79405.8187692	6989.87946274	195693.473424	20996.3534128	18417.3955963	107131.494488	618.053584302	24.5919242128	32924.843878	12609.0916639	42228.0041811	11794.9324491	20892.4109583	89003.2333368	593.929507163	70.7869819537	120462.420034	5768.55400345	239889.760515
NOx - non combustion - Agglomeration plant - pellets - air	925549.169061	681679.230972	234235283.576	709513.7918	426058.955522	3522278.07527	420238.26074	3715655.4976	1.2600854968	2645.786828	151206653.769	16444.6686068	23568.7847444	89915.7769265	0.000412807687967	93159.0677775	9986.65064188	577996.748746	138503402.009	429039.011938	9541.08835465	203392.625747	19115.619357	268828.931843	21.072254473	0	1508181.60688	0	0	17738.8972072	5.07465491496	42220.6115317	10582.7809726	495918.033915	14382912.2975	33280.5362835	16308.2546529	79522.1568613	13157.9384907	159916.223038	1060.19924766	918458.14349	37709511.5201	47869.1946954	27661.8410884	188837.249725	17264.6075471	194391.858538
NOx - non combustion - Agglomeration plant - sinter - air	1521740.29478	1835988.32223	395514820.364	1077662.22525	469053.98571	5261026.36493	787472.32896	4897769.3308	1.99995464648	4181.34666148	1282142232.77	39162.5511854	58824.7790403	218780.800506	0.00105124957422	248769.290956	55858.9272313	3140677.76301	282120380.666	306389.863964	53339.5186954	1002326.92576	96800.029055	866180.761016	189.650290257	0	13573634.4619	0	0	159650.074864	45.6718942346	379985.503784	59193.2984793	2773847.84574	80448799.123	186150.003754	91217.9310759	444796.011465	73597.0802447	894468.925184	5809.19305894	5092217.91314	203996669.457	257817.72035	150542.263553	1022152.76325	94164.7816267	1064442.39137
NOx - non combustion - Bricks production - air	3.51144194855	13.5575018025	1.55729753664	0.0859666933046	0.0323225410401	1.35629931866	3.71225797115	0.70288871576	1.03906045383e-06	615.840518351	0.790053741144	0.000481832362598	0.000740815755473	0.00454061729302	0	0.0248886093624	0.145328709933	57.6289529089	4.28951549612	0.0976903724022	0.0243617768612	4.70041395876	0.067376069677	1.38808526949	0	0.74007332985	0	0.000884556187309	0	0.0146261725314	0	0.101775066144	0.0182209500945	16.0391756109	2.23597816413	0.136298410995	0.0333098657555	0.268718438887	0.074113013898	1.50381667793	0.081469216848	42.1565886791	6.18455794386	0.194331112686	0.0671310863051	0.565307086729	0.128874974101	2.57146592668
NOx - non combustion - Cement production - air	676830.373994	8777429.3173	429417358.009	805988.537267	148086.75527	13749795.354	1768385.76248	9910337.62309	184.209214105	54210.7140828	3220681672.52	28540.5013285	37234.5003007	1230683.3799	0	756879.047973	1916054.73885	15424919.3523	1389443671.57	914470.366907	219154.184797	14319006.5316	1114957.3227	9944284.38584	0	0	16083766.8477	0	0	14471.8423394	0	552112.455059	5840716.93509	29932814.8526	304858505.739	1497720.24409	588774.374177	11847945.6282	1337245.34127	11530596.0416	18140486.8916	70259111.2374	746645429.204	4445645.43069	1167487.53116	47839661.9986	6624713.77535	25987388.4714
NOx - non combustion - Chemical wood pulp, dissolving grades - air	1157.47218231	104.639410693	1671108.08275	44125.0654986	2528.23443756	12512.0779299	167.676276337	23681.5156002	0.000295565049944	0.206444324852	467855.302475	809.067614003	1315.39786748	1241.30266993	0	4.68718328196	50.6270654995	56.2639364413	1573332.04701	105071.133808	11.9173057033	543.687617135	445.22835697	7671.21071625	0	0	0	0	0	0	0	0	843.899867995	1147.15824934	1513218.38614	4304.98705896	1325.27464103	16975.8441519	704.605688986	20896.5673532	437.6345098	1180.10758419	139774.13226	5140.35246505	1296.30773075	94761.4996339	1560.37641078	13216.5881778
NOx - non combustion - Chemical wood pulp, soda and sulphate, other than dissolving grades - air	37839.558878	12573.6134363	17024273.0357	226243.530548	9681.56699827	297537.048912	22416.3063231	447452.730693	0.00160683070093	1.12232850016	27544349.09	5041.90869841	7151.1218184	6748.30545619	0	25.481734054	150579.574645	167345.263518	69822912.5289	1340801.18284	35445.5231803	662518.920607	66310.5153022	744718.988519	0	0	611196.790433	2603.31944097	0	3225.5522563	0	4742.8188153	4177.30434658	5678.43333422	3402546.95356	21309.6859419	6560.10947309	84030.4285517	3487.79816048	77818.0662064	7383.33127809	20556.9049958	2280407.98231	88754.9880866	22054.2742599	1649186.78734	26821.4413303	224591.263909
NOx - non combustion - Chemical wood pulp, sulphite, other than dissolving grades - air	1046.15977749	993.704508707	2558615.83606	16287.6783206	1627.68612357	38954.88583	3766.36170361	46273.5440514	3.56416677873e-05	0.0248947568204	51150.7838647	97.331358179	158.621507549	149.686498433	0	0.565219160472	835.346580741	928.354951281	1171282.45907	37411.9706251	196.635544105	3740.94574124	489.031302539	6189.82586829	0	0	58562.7154125	249.440864115	0	309.061012412	0	454.440129402	0	0	0	0	0	0	0	0	506.917715093	625.692814624	250901.344078	3627.15489577	1290.52322258	51974.8891254	1239.04979872	13460.4886968
NOx - non combustion - Glass production - air	5.71007473131	7599.56408839	707969.431968	41.9069162498	3.57624546986	142730.189227	2347.68099666	23631.2599492	0	0	14724584.9298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7544.08736185	10529.1063182	198906.004457	2172.93663571	887.94093935	6172.10110851	1017.8472141	8948.62558931	0	0	0	0	0	0	0	0
NOx - non combustion - Lime production - air	180018.97862	1489920.47386	83374270.7108	161936.922118	29870.7980318	2827576.49632	348798.391466	2009224.03609	14.1813201772	4099.34084052	303201336.817	980.937128681	771.690977282	48547.0187436	0	67120.9686407	166083.017807	1472886.15089	137109087.155	79266.0017229	18996.2153158	1243576.35084	99353.2035789	895449.495838	0	0	2703154.09205	0	0	2432.24240999	0	92792.0092538	506271.493744	2594566.90948	26425038.706	129821.916319	51034.776245	1026976.17393	115912.002577	999468.41229	1833459.51989	6535002.63955	70345906.3539	439387.23027	114490.964951	4706211.11864	661770.457827	2513498.20023
NOx - non combustion - Nickel, unwrought - air	1.88397605464	712.542745049	214217.710303	332.204910072	258.98835926	1535.26457179	151.506398915	3221.4470525	0	0	159131.620909	0	0	0	0	0	150.537160506	4684.71801806	188873.851121	18735.1987842	190.192007404	2698.6418685	522.413239369	3695.13986943	7.37868121378	0	147302.692321	127.586531481	0	5983.78568735	1.77694612294	4266.11642258	25.8390894603	402.878967883	38132.3299748	189.573403098	52.8493088914	282.090256621	65.5216600857	892.490963465	31.2489547176	783.3145437	111794.25376	819.453116522	314.259485916	5888.79384777	289.206425362	1646.47012339
NOx - non combustion - Oil refinery - air	110897.57379	17740495.289	200139695.052	225197.661382	400612.540641	859574.537695	1101516.06243	2821040.63323	9.2519238583	3128171.28963	83510031.1368	76877.3006615	3602.80545399	41210.9584327	1736.17089682	2962.72462418	64749.0827278	35925895.9574	365387429.791	2109121.03866	622617.286905	1099439.19655	603829.219367	2995714.01409	197.666838257	0	6095795.79185	0.0373999135318	0	797.141735316	0	36409.2300883	8119.53349834	70670987.0829	142763371.517	2405919.88306	175611.060635	2163607.87917	239396.920537	6370314.34316	10457.6283578	151855726.498	446099736.473	11878827.5769	245000.597239	3034241.60552	252656.178568	9509680.91734
NOx - non combustion - Pig iron production, blast furnace - air	420513.400537	519533.446555	135355517.209	389065.276285	182691.475862	1899161.68653	231203.72801	1900557.12353	0.7576553616	1601.57148534	449886683.582	2071.87694502	1356.09019549	8899.15764357	1.1226892572e-05	92266.9441704	12775.9567685	723023.829853	91774000.4342	176450.729028	12201.1051165	236126.732147	22654.2014067	230520.486216	65.2270564956	0	4668425.34593	0	0	54908.982415	15.7080868238	130689.680935	13538.588366	634429.659072	18400109.5369	42575.9053798	20863.2066833	101732.970806	16832.9963015	204581.37822	1340.64818917	1169147.62765	47344159.8194	59951.8876985	34846.0451242	237162.571044	21775.2844458	245722.991473
NOx - non combustion - Production of coke oven coke - air	134529.084373	480040.086422	69583735.1867	896485.944161	324116.587286	1621526.62887	866149.282357	3290795.25012	1.3896923944	4258.78816531	358200875.4	2577.85487957	2570.5827474	316484.668237	0	7404.59190019	7882.2711675	210343.6887	24035852.3399	75357.1682571	25672.355289	223489.810509	51852.6831569	288952.699492	138.625681512	0	2075299.72522	0	0	114927.917957	33.3840641934	45600.3470766	1194.51805337	275737.747465	1544705.40137	99325.5888093	19164.4036412	209951.021706	95078.381112	1271853.77984	1593.82574242	309536.452323	2174161.06994	112462.982304	46082.5390552	402794.01359	96804.7158021	146839.798719
NOx - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	1985600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOx - non combustion - Refined copper; unwrought, not alloyed - air	27.3363644576	9181.42667703	1039972.58115	4228.22617206	1518.1328032	7706.17788973	847.902224223	19860.0379115	0.00296018098611	6.8431591238	2678273.35919	145.27393745	152.828865503	1972.81438479	0.00307116582755	200.08310721	974.366748334	15458.0262794	1677361.76703	77978.4240308	81.8734619707	13425.4419275	1082.74145566	7458.45604301	0	0	516583.435282	622.611932814	0	914.674447857	0	17140.4473323	1578.33960157	11643.8491024	235796.898868	2805.95618543	916.197402703	7619.459043	1930.11925122	10392.533388	314.85818576	6986.31541359	499729.695837	2644.24015634	1099.21960844	13964.3718639	1492.94017053	5986.66875179
NOx - non combustion - Refined lead, unwrought - air	63.8627678853	2545.89079309	726132.541091	3658.4999391	2026.28092315	11858.5694612	723.250817557	11049.756247	0.000574398023785	1.47503737645	2997885.71116	6.83679353649	8.94928325761	143.438743493	4.54628857545e-05	38.7527807217	837.185466893	11811.3467379	1081455.4801	86949.4337226	240.197002998	5350.34070747	1790.10342653	6721.30397278	7.40305942481	0	212833.774869	274.380909031	0	6218.59057964	1.78281692374	7157.62066441	321.197008039	17445.9590729	97934.1044692	1447.76226652	454.822256157	1894.28422475	439.187571422	4999.52068123	33.9205724764	12011.5836878	206353.111062	1982.5559073	869.263991545	8587.86858224	1193.02265788	3891.95102203
NOx - non combustion - Semi-chemical wood pulp, pulp of fibers other than wood - air	6590.71382772	1565.5920482	7095229.72437	76025.2630933	4983.66065448	90751.5267215	15877.9411349	134282.903968	0.00389218603024	2.71858840334	120443203.222	18217.4845912	17321.9844667	16346.2524143	0	61.7237704345	36299.6059632	40341.2424284	8869694.73333	173046.504778	8544.70818926	156849.36583	15378.1152727	162716.019471	0	0	1531703.69748	6524.10823468	0	8083.46901477	0	11885.8495817	3448.53653201	4687.78024604	1628415.63544	17592.0221174	5415.64015808	69370.5745663	2879.32081906	56843.3137787	9417.52720184	19202.6924393	3751309.41329	91176.7637758	26132.7305112	1556429.57585	28830.0312631	268968.115203
