stressor	Europe	Asia	America	Oceania	Africa	Other
Domestic Extraction Used - Primary Crops - Sugar Crops nes	96.8894264215	138.446731248	60.0349676463	9.47831924342	16.4499583905	11.3428380398
Domestic Extraction Used - Primary Crops - Sunflower Seed	830.619728055	1686.03564517	1279.32309554	127.399041762	485.331924131	1418.88476182
Domestic Extraction Used - Primary Crops - Sweet Potatoes	6370.80491205	1928.5779164	5129.56930766	421.486615741	670.060635294	5852.46852021
Domestic Extraction Used - Primary Crops - Tallowtree Seeds	38.2822984976	0	48.5221320893	3.77298800824	6.58872869418	59.3356461015
Domestic Extraction Used - Primary Crops - Tang. Mand Clement. Satsma	1252.54196002	1044.23937468	1098.87720101	116.65827823	252.751824633	1196.37299014
Domestic Extraction Used - Primary Crops - Taro	1136.09712224	486.680432183	458.964869293	34.2167073039	29.3537028053	414.293502315
Domestic Extraction Used - Primary Crops - Tea	334.167790989	218.301603944	245.828037289	24.993596629	40.890322877	217.798397781
Domestic Extraction Used - Primary Crops - Tea nes	30.7614201277	10.9567707544	9.7920877625	0.555400812095	0.00206516596081	9.29473436578
Domestic Extraction Used - Primary Crops - Tobacco Leaves	408.97977179	276.853896707	288.614995201	31.2177561155	60.4625938554	349.923392625
Domestic Extraction Used - Primary Crops - Tomatoes	8863.45949022	8289.30043393	6829.5840684	778.197903562	1675.53516724	7000.99179778
Domestic Extraction Used - Primary Crops - Triticale	65.8565279126	692.77232815	594.122846749	46.810291004	248.586108068	672.971965779
Domestic Extraction Used - Primary Crops - Tung Nuts	21.9178668415	4.80282902049	22.6276401383	1.96320228052	3.5853538746	29.9788751616
Domestic Extraction Used - Primary Crops - Vanilla	0.726652652305	0.322036920845	0.40530289928	0.0345372902366	0.0474376574097	0.415500626275
Domestic Extraction Used - Primary Crops - Vegetables Fresh nec	14861.1117232	8472.05487951	13550.7684082	1291.44554149	2340.46548026	13654.53118
Domestic Extraction Used - Primary Crops - Vetches	44.7290513279	37.3668875088	29.1659669006	2.60569216237	7.49229509251	34.9672163144
Domestic Extraction Used - Primary Crops - Walnuts	163.884647299	164.547598584	129.436115969	15.7989862514	33.5076850288	134.702391908
Domestic Extraction Used - Primary Crops - Watermelons	5460.27998837	3357.88637447	5084.05827485	499.230544458	941.33260353	5322.22430692
Domestic Extraction Used - Primary Crops - Wheat	29054.6826916	38526.7777426	27448.9771335	3034.4863737	8487.77227854	31079.6706403
Domestic Extraction Used - Primary Crops - Yams	7976.92752275	2995.04055354	2526.6789238	152.970454987	26.5152596778	2443.87961351
Domestic Extraction Used - Primary Crops - Yautia	20.693213726	27.2981581812	0	1.27555286099	3.35262975728	14.5147232758
Unused Domestic Extraction - Primary Crops - Rice	31939.5379928	30232.2503021	24205.3751887	2902.89446413	5083.05810824	17981.5458632
Unused Domestic Extraction - Primary Crops - Wheat	7561.84005056	10471.7796517	7087.84937042	779.577257588	2339.84927291	8965.55283528
Unused Domestic Extraction - Primary Crops - Barley	1098.57181806	2382.28473346	1498.14291741	141.571661945	582.197303755	1874.05479388
Unused Domestic Extraction - Primary Crops - Buckwheat	10.4356687362	14.5116606552	17.4927501462	1.59792312788	5.45825562958	21.1371310868
Unused Domestic Extraction - Primary Crops - Canary Seed	5.05396589656	7.1203996513	0.739232041832	0.349277241603	0.864425162822	3.02829948782
Unused Domestic Extraction - Primary Crops - Maize	59393.7725429	50936.551283	29961.5387602	4062.47332873	8749.96950256	45070.2412021
Unused Domestic Extraction - Primary Crops - Millet	5299.84414792	1821.19066114	2749.74128402	199.748809541	228.320144291	2857.69457014
Unused Domestic Extraction - Primary Crops - Mixed Grain	5.34335897031	68.9720617153	57.5931155431	4.93529642294	25.585502921	63.3392649007
Unused Domestic Extraction - Primary Crops - Oats	157.746997533	393.762903215	189.693460409	20.3384610866	91.7444450445	310.889067523
Unused Domestic Extraction - Primary Crops - Rye	29.8772548225	178.913041448	160.610298847	13.789239992	65.7185040306	172.6151846
Unused Domestic Extraction - Primary Crops - Sorghum	1413.49565631	1076.10495909	426.770657157	56.9353208376	109.576957824	751.356351103
Unused Domestic Extraction - Primary Crops - Triticale	21.5104294126	236.140140753	201.338308472	15.7948677492	84.3817590004	228.389406019
Unused Domestic Extraction - Primary Crops - Cereals nec	148.583927313	73.4707557874	57.2412924854	4.15466508493	4.98817823773	49.7050699056
Unused Domestic Extraction - Primary Crops - Fonio	18.8350490806	6.70125167225	5.99812716999	0.339728557719	0	5.68799747485
Unused Domestic Extraction - Primary Crops - Quinoa	1.43309175835	1.89051183762	0	0.0883373803908	0.232183658737	1.00520540582
Unused Domestic Extraction - Primary Crops - Potatoes	4966.31086361	8301.88564404	6173.25911643	642.960330396	2234.37503324	7224.87416553
Unused Domestic Extraction - Primary Crops - Sweet Potatoes	1713.65313424	662.443753462	1325.38133902	115.387969744	188.617348594	1503.87653604
Unused Domestic Extraction - Primary Crops - Yams	2029.92737062	803.998127893	651.95837408	41.7372579436	12.7083214358	611.032306206
Unused Domestic Extraction - Primary Crops - Lentils	51.9823389862	68.2709422439	9.1198602109	3.33459233785	8.97675385453	41.941211505
Unused Domestic Extraction - Primary Crops - Lupins	10.0625007317	32.6637857263	11.5108127594	0.254826638993	4.04139674691	27.3329948318
Unused Domestic Extraction - Primary Crops - Vetches	2.52181726521	4.33513789218	3.38501544556	0.293190884712	1.1994706405	4.09460609234
Unused Domestic Extraction - Primary Crops - Pulses nec	13.5068400415	19.4978339751	15.2818292009	1.4516787804	4.72595792707	13.0639553076
Unused Domestic Extraction - Primary Crops - Olives	345.031462265	609.914586086	478.496703103	43.3949615437	163.772524688	446.442581052
Unused Domestic Extraction - Primary Crops - Artichokes	30.8823812225	51.5327040154	27.9310771864	3.41113680936	10.6346044656	26.4284363252
Unused Domestic Extraction - Primary Crops - Asparagus	140.155117541	32.1781918741	162.570838734	13.7286360408	26.4244471918	204.185154576
Unused Domestic Extraction - Primary Crops - Cabbages	1397.98209862	891.745868748	1511.01945523	137.314285136	303.581309459	1618.40033327
Unused Domestic Extraction - Primary Crops - Carrots	686.823880232	637.426900397	714.94023938	70.6507156437	177.143775565	788.669881158
Unused Domestic Extraction - Primary Crops - Cauliflower	383.397819122	182.818896106	451.517413414	39.480762469	85.2546260537	526.01303214
Unused Domestic Extraction - Primary Crops - Chillies and peppers, green	678.323332791	409.216852466	595.605484931	57.3925854388	120.71004459	717.937367372
Unused Domestic Extraction - Primary Crops - Cucumbers and Gherkins	1312.48301986	705.190015214	1444.21541796	132.923262706	266.778570038	1562.16467465
Unused Domestic Extraction - Primary Crops - Eggplants	957.551099065	366.366843112	1053.11571876	93.4906639953	168.342761594	1138.57642813
Unused Domestic Extraction - Primary Crops - Garlic	461.946124075	147.99290518	517.1497276	44.7367093871	83.0665778293	594.184106677
Unused Domestic Extraction - Primary Crops - Leeks and other Alliac. Veg.	26.9949371188	32.2855877346	47.5649590348	4.12454757532	12.9719147401	51.0967303634
Unused Domestic Extraction - Primary Crops - Lettuce	496.15326648	368.65438091	457.864794459	47.3157387512	110.982877229	616.495843877
Unused Domestic Extraction - Primary Crops - Mushrooms	115.041362547	73.1972160465	160.392835841	13.6852024713	35.8459179258	194.423603884
Unused Domestic Extraction - Primary Crops - Peas, Green	318.827774693	120.541918137	364.771064996	30.8291200906	64.3596664756	432.795174886
Unused Domestic Extraction - Primary Crops - Pumpkins, Squash, Gourds	593.852075219	517.675856947	497.695538519	53.5671152352	113.979054385	506.225683335
Unused Domestic Extraction - Primary Crops - Spinach	382.664277654	61.6799271586	461.091235832	37.675016658	69.7595221221	558.486102748
Unused Domestic Extraction - Primary Crops - Tomatoes	8061.55635794	7669.05580268	6235.76253513	712.383870561	1559.06878246	6453.17076108
Unused Domestic Extraction - Primary Crops - Vegetables Fresh nec	6693.79193276	3842.99053652	6119.51552385	583.218120621	1062.75388432	6167.5550339
Unused Domestic Extraction - Primary Crops - Apples	5804.34699105	5168.56605032	5804.78821344	591.522467903	1441.2709194	6647.40562972
Unused Domestic Extraction - Primary Crops - Apricots	231.490434253	291.444741212	167.110076472	20.8101772346	45.1343456794	97.3472214848
Unused Domestic Extraction - Primary Crops - Avocados	263.079333497	254.601668742	59.4580940553	13.4609081426	30.390569515	156.68423
Unused Domestic Extraction - Primary Crops - Blueberries	17.0245602116	24.7564733468	2.29442861348	1.22855528479	3.64240640232	13.7713165537
Unused Domestic Extraction - Primary Crops - Carobs	4.23881435771	7.1664735118	7.53184216959	0.591502637054	2.45941926962	7.77087469067
Unused Domestic Extraction - Primary Crops - Cherries	92.55900771	144.370968157	84.9164730852	10.6434583167	29.3074337718	78.6823921238
Unused Domestic Extraction - Primary Crops - Currants	1.44386359024	31.0277693041	27.5981253775	2.27686434619	11.738841985	27.8013311851
Unused Domestic Extraction - Primary Crops - Dates	862.616600401	1076.85937644	441.112060107	67.7524103324	111.322002504	74.1759973633
Unused Domestic Extraction - Primary Crops - Figs	91.3741954952	86.2570827355	52.8269810716	6.34365835733	11.4471657039	35.2662354019
Unused Domestic Extraction - Primary Crops - Gooseberries	0.0125278652741	6.51433100473	6.04429155952	0.484133613684	2.5941886343	6.24764828713
Unused Domestic Extraction - Primary Crops - Grapefruit and Pomelos	948.340576268	806.024659647	525.107791758	68.8363376585	129.761998257	629.001576852
Unused Domestic Extraction - Primary Crops - Grapes	5294.26117212	8099.48846975	5012.63992058	571.048514639	1793.43458348	5880.11727137
Unused Domestic Extraction - Primary Crops - Kiwi Fruit	123.119832209	143.979773753	124.131022663	13.8332012329	33.2467088225	114.805647649
Unused Domestic Extraction - Primary Crops - Lemons and Limes	1618.48161253	1641.10295137	910.91497186	129.634660775	288.689152631	1250.30164994
Unused Domestic Extraction - Primary Crops - Oranges	8026.77542976	9010.31800694	3477.73301573	593.06620378	1382.83459913	5518.13670243
Unused Domestic Extraction - Primary Crops - Peaches and Nectarines	1632.63968529	1361.48641161	1706.82913427	166.91608094	414.484173556	2017.01216251
Unused Domestic Extraction - Primary Crops - Pears	877.916094913	431.513153776	970.703575374	84.9668541014	188.723854181	1178.39150912
Unused Domestic Extraction - Primary Crops - Persimmons	161.913016618	51.8104791003	178.838892282	15.7694076667	28.6412013829	208.028245566
Unused Domestic Extraction - Primary Crops - Pineapples	1657.27600165	1674.05009905	699.275205324	109.010958568	199.336738309	693.710004184
Unused Domestic Extraction - Primary Crops - Plums	380.714331719	312.231958313	458.862694731	42.1734723842	109.791877085	520.980895699
Unused Domestic Extraction - Primary Crops - Quinces	32.825627478	32.4929318376	24.6155660241	2.84966957018	5.72904693746	19.7626273622
Unused Domestic Extraction - Primary Crops - Raspberries	8.32813861277	29.4927409102	17.7377190194	1.91197277909	8.61193826638	22.3811154846
Unused Domestic Extraction - Primary Crops - Sour Cherries	30.052234517	67.471036416	49.7994543108	5.21717356708	18.3745086617	47.1019188953
Unused Domestic Extraction - Primary Crops - Strawberries	266.144469759	269.263757674	227.048581422	25.741002447	68.529518853	312.142729329
Unused Domestic Extraction - Primary Crops - Tang. Mand Clement. Satsma	1131.13137392	961.02708684	1003.7095404	106.344169316	234.274885931	1094.94142556
Unused Domestic Extraction - Primary Crops - Berries nec	69.1280992475	106.202786399	46.5491627567	7.11659584408	14.9302355623	19.6958189259
Unused Domestic Extraction - Primary Crops - Citrus Fruit nec	1913.4866655	830.887300899	1012.55271217	86.0598849426	119.44252619	1111.5887998
Unused Domestic Extraction - Primary Crops - Stone Fruit nec,	44.2932623297	58.8741444466	31.1702321898	4.3103593989	8.20425327655	12.7763463022
Unused Domestic Extraction - Primary Crops - Almonds	333.659971709	444.234325107	116.493863511	23.3576892572	60.4445893868	207.622873348
Unused Domestic Extraction - Primary Crops - Chestnuts	138.010608682	23.6402966741	176.891259369	14.2746111884	28.5047934805	216.758195358
Unused Domestic Extraction - Primary Crops - Hazelnuts	67.6250954017	45.5013725357	79.3084951023	7.41015856152	16.2625008108	83.8013766458
Unused Domestic Extraction - Primary Crops - Pistachios	157.838974651	216.844161939	83.6113033904	14.4207708531	26.9303817151	42.8433946473
Unused Domestic Extraction - Primary Crops - Walnuts	300.562068545	306.604811468	235.826819878	29.006234948	62.4313169849	249.328967032
Unused Domestic Extraction - Primary Crops - Cassava	19914.3795565	12263.6663633	7757.74061505	787.206529597	1012.52171428	6879.00986987
Unused Domestic Extraction - Primary Crops - Roots and Tubers, nes	410.176386416	234.211094907	147.312203588	13.6412554168	14.5973996328	120.600338613
Unused Domestic Extraction - Primary Crops - Taro	322.778190011	181.552254487	136.657078574	12.3400975229	13.9101107299	103.629894434
Unused Domestic Extraction - Primary Crops - Yautia	5.17330343151	6.8245395453	0	0.318888215249	0.83815743932	3.62868081895
Unused Domestic Extraction - Primary Crops - Bambara beans	0.879864973896	0.313043868505	0.280197942849	0.0158701608522	0	0.265710470321
Unused Domestic Extraction - Primary Crops - Beans, dry	134.934744242	149.108558139	50.8781252303	9.33013089618	20.0699289749	76.7113796894
Unused Domestic Extraction - Primary Crops - Beans, green	1256.90937327	368.667760135	1417.33570348	119.592345086	222.491825761	1626.69216333
Unused Domestic Extraction - Primary Crops - Broad beans, horse beans, dry	20.0181823296	32.8959805511	25.2580572862	1.89415831618	7.6162376064	31.8119162113
Unused Domestic Extraction - Primary Crops - Chick peas	40.2090004078	49.9085687023	32.8797037212	2.66292408483	7.64852346996	49.7770818719
Unused Domestic Extraction - Primary Crops - Cow peas, dry	40.2201940693	17.4093193707	13.2451743052	0.918911040967	0.52957004445	12.1841976279
Unused Domestic Extraction - Primary Crops - Peas, dry	82.1923724875	143.687254397	45.1313573112	7.58221380522	27.7222408955	100.124190403
Unused Domestic Extraction - Primary Crops - Pigeon peas	13.6526103718	10.9422259898	9.45681096212	1.06123438413	1.77074879254	7.52487948581
Unused Domestic Extraction - Primary Crops - String beans	181.785668492	216.853374341	62.6479283445	12.3904374914	31.1159816117	112.146305098
Unused Domestic Extraction - Primary Crops - Coconuts	1660.93945029	1901.93895624	1095.00521838	152.241086881	270.351104337	676.701959672
Unused Domestic Extraction - Primary Crops - Okra	226.371678638	84.7179755876	163.060483929	13.5810266279	20.4120723961	170.903523826
Unused Domestic Extraction - Primary Crops - Onions	132.681714503	106.485617331	94.7027941193	10.1440971661	18.9409712069	82.1909144586
Unused Domestic Extraction - Primary Crops - Onions, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Other melons	784.442378591	604.403001995	682.747191892	72.4983221118	145.137893336	720.45905242
Unused Domestic Extraction - Primary Crops - Watermelons	2463.31702937	1529.11720832	2296.81656509	225.709135835	428.362254887	2408.87336837
Unused Domestic Extraction - Primary Crops - Bananas	14095.4456622	11355.4040661	7686.05786477	958.261859196	1729.58373993	8596.1445992
Unused Domestic Extraction - Primary Crops - Cashewapple	119.631071823	131.725624998	8.62409800191	6.19335095755	14.9945829443	73.0950616063
Unused Domestic Extraction - Primary Crops - Cranberries	23.6046416972	31.6743759484	0.632080363755	1.50088711471	4.02614021399	16.8667239195
Unused Domestic Extraction - Primary Crops - Fruit Fresh Nes	2423.09388734	2439.57153683	1457.83734716	189.011077613	324.66771851	922.006112012
Unused Domestic Extraction - Primary Crops - Fruit, tropical fresh nes	2701.77538499	2820.26358949	1846.03101241	241.190887509	427.344134029	1308.82351845
Unused Domestic Extraction - Primary Crops - Mangoes, mangosteens, guavas	4848.2015549	3873.60858501	3262.9742798	376.214375709	651.747954708	2988.03204301
Unused Domestic Extraction - Primary Crops - Papayas	1307.15793903	954.503778246	650.313267765	84.7816344059	163.366636821	1002.22419013
Unused Domestic Extraction - Primary Crops - Plantains	8114.96044451	4134.51715073	2377.05113562	211.096942301	200.009636984	2713.525091
Unused Domestic Extraction - Primary Crops - Arecanuts	124.072327754	101.928346767	111.027231662	12.1741520388	21.1838059448	90.0735104222
Unused Domestic Extraction - Primary Crops - Brazil nuts, with shell	13.5541066566	14.4173919163	1.14470073768	0.678753803074	1.61360857277	8.07139844843
Unused Domestic Extraction - Primary Crops - Cashew nuts, with shell	825.118102717	672.247206448	389.673009809	45.5539086453	66.1736724837	223.07581883
Unused Domestic Extraction - Primary Crops - Kolanuts	72.2943976741	25.7213533787	23.0225569931	1.30397703493	0	21.8321890034
Unused Domestic Extraction - Primary Crops - Nuts, nes	107.693250829	101.732429155	52.1887028451	6.54385573013	13.4259317014	64.9173113018
Unused Domestic Extraction - Primary Crops - Leguminous vegetables, nes	72.7195973979	62.825761649	35.0313607586	4.07405734303	7.83090960659	29.2329308438
Unused Domestic Extraction - Primary Crops - Maize, green	826.95487381	678.334527319	280.19730918	40.1788008386	79.8312236016	420.141447838
Unused Domestic Extraction - Primary Crops - Pome fruit, nes	10.2603216595	15.8684293655	5.82322741559	1.00381793505	1.74382589931	0.00909330813484
Unused Domestic Extraction - Primary Crops - Cassava leaves	8.7860735944	3.12596426561	2.79797448462	0.158474772084	0	2.65330683265
Unused Domestic Extraction - Primary Crops - Groundnuts in Shell	4098.11019182	1704.77170509	2478.57554541	212.180853348	312.362416898	2744.12845353
Unused Domestic Extraction - Primary Crops - Hempseed	0.239645178206	1.27839277799	1.4015205661	0.113768636357	0.531960389767	1.52429190789
Unused Domestic Extraction - Primary Crops - Linseed	38.5943057112	47.2338768961	20.6497566947	3.284588221	9.18218784972	38.3958106792
Unused Domestic Extraction - Primary Crops - Melonseed	24.3705988716	8.55135759341	8.57102958281	0.508595002779	0.177069509811	8.38395663779
Unused Domestic Extraction - Primary Crops - Mustard Seed	15.8317756541	25.4314040569	8.12218333926	1.52114751766	3.89099131475	8.60009804966
Unused Domestic Extraction - Primary Crops - Poppy Seed	0.817881732124	1.60481203962	2.25563062093	0.185164114928	0.7022010988	2.4239230836
Unused Domestic Extraction - Primary Crops - Rapeseed	1190.2226242	1570.22223382	1387.30701315	139.734221113	455.804236487	1952.99239453
Unused Domestic Extraction - Primary Crops - Safflower Seed	15.263916413	17.0930358867	6.24213096334	1.161711674	2.45768281415	10.1426595714
Unused Domestic Extraction - Primary Crops - Sesame Seed	125.63575644	103.342383834	70.4376449178	8.1916830365	12.9408772155	49.1684474937
Unused Domestic Extraction - Primary Crops - Soybeans	14071.8481244	17585.8268545	1313.40302785	908.280536193	2337.29168311	10562.8486931
Unused Domestic Extraction - Primary Crops - Sunflower Seed	874.448926928	1778.36685083	1260.5282062	128.889025659	489.125371187	1386.51840901
Unused Domestic Extraction - Primary Crops - Oilseeds nec	66.6570623619	54.2389129819	53.520910635	5.60245647055	10.6566964257	45.1915816367
Unused Domestic Extraction - Primary Crops - Oil Palm Fruit	3352.9940585	3525.22196726	2174.3505219	284.661865811	487.531618822	1301.78561525
Unused Domestic Extraction - Primary Crops - Castor oil seed	22.9582760435	7.44965468203	21.4459424709	1.91694675216	3.41436722944	26.9053505827
Unused Domestic Extraction - Primary Crops - Karite Nuts	23.7209530225	8.43958916323	7.5540707228	0.427855808794	0	7.16349186645
Unused Domestic Extraction - Primary Crops - Tung Nuts	9.87832297876	2.13675803655	10.343782711	0.899395372651	1.64926278232	13.7287080804
Unused Domestic Extraction - Primary Crops - Jojoba Seeds	0.00293173790462	0.00386750198039	0	0.000180715606644	0.000474988170987	0.00205639225333
Unused Domestic Extraction - Primary Crops - Tallowtree Seeds	17.6098573089	0	22.3201807611	1.73557448379	3.03081519932	27.2943972067
Unused Domestic Extraction - Primary Crops - Cottonseed	936.028849153	797.696216264	629.145301925	76.4499646419	153.480078417	807.608209481
Unused Domestic Extraction - Primary Crops - Sugar Beets	1505.54994997	4693.66405959	3241.03972643	331.016822728	1427.90415922	3861.17249806
Unused Domestic Extraction - Primary Crops - Sugar Cane	7930.18043511	8708.76353892	2917.54549752	559.175023703	1202.34257851	5246.87117458
Unused Domestic Extraction - Primary Crops - Sugar Crops nes	16.9556496238	24.2281779684	10.5061193381	1.6587058676	2.87874271833	1.98499665696
Unused Domestic Extraction - Primary Crops - Cotton Lint	302.921712897	268.139391447	200.957417354	24.6361988398	47.2140832007	224.276583369
Unused Domestic Extraction - Primary Crops - Flax Fibre and Tow	0.6279809788	2.64636996792	2.6752371629	0.227223975502	1.00613678632	2.77188726068
Unused Domestic Extraction - Primary Crops - Hemp Fibre and Tow	0.492571126375	0.770214324338	0.457711658457	0.058036775043	0.146332713503	0.326394169798
Unused Domestic Extraction - Primary Crops - Abaca	2.06290625619	3.08684180937	0.951714807811	0.187214747476	0.345780558069	0.278757594088
Unused Domestic Extraction - Primary Crops - Agave Fibres nes	0.482637500712	0.658511979833	0.0546088836662	0.0332315080639	0.0789248736772	0.270941387614
Unused Domestic Extraction - Primary Crops - Coir	18.8415762408	20.8894369113	13.4693720423	1.75032534426	3.00388525641	7.19162012487
Unused Domestic Extraction - Primary Crops - Fibre Crops nes	4.79807163808	5.76859665572	1.66839495026	0.330357730714	0.613263161377	1.30132317735
Unused Domestic Extraction - Primary Crops - Ramie	1.64210807687	0.155903288302	2.00390473176	0.161395881722	0.282287438789	2.39363436285
Unused Domestic Extraction - Primary Crops - Sisal	5.83596304013	5.53190703422	0.833648036235	0.275289712912	0.613797613268	3.39145402192
Unused Domestic Extraction - Primary Crops - Kapok Fibre	1.27619883941	1.35546804191	1.00300079744	0.125085037688	0.217436723178	0.618814830838
Unused Domestic Extraction - Primary Crops - Jute and Jute-like Fibres	39.7489197511	38.1408241065	32.9593863884	3.88534885234	6.75295356385	23.2344151108
Unused Domestic Extraction - Primary Crops - Other Bastfibres	2.3658348823	1.76019866299	2.18040286189	0.216839741136	0.492620009117	2.51600610656
Unused Domestic Extraction - Primary Crops - Anise, Badian, Fennel	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chicory Roots	1.16329037956	29.0308792119	26.6740414941	2.14423353918	11.3344410525	27.518222805
Unused Domestic Extraction - Primary Crops - Coffee, Green	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hops	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peppermint	4.83932130134	1.95128254021	1.51757627456	0.0989021622489	0.0479388433773	1.5775030894
Unused Domestic Extraction - Primary Crops - Pyrethrum, Dried Flowers	0.35395512861	0.222024522645	0.136103695431	0.012803652117	0.0155991773457	0.0933207725289
Unused Domestic Extraction - Primary Crops - Tea	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Spices nec	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cocoa Beans	23.0608875069	12.7132648752	8.82583056849	0.871199408527	1.1818986993	10.1984881225
Unused Domestic Extraction - Primary Crops - Mate	20.9369243029	27.6196572951	0	1.29057545379	3.39211474704	14.6856678004
Unused Domestic Extraction - Primary Crops - Tobacco Leaves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Natural Rubber	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cinnamon	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cloves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Ginger	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Nutmeg, mace and cardamoms	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vanilla	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pepper	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chillies and peppers, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tea nes	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Feed	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Straw	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Aquatic plants	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Inland waters fish catch	245.904602984	229.958946229	145.256041424	17.7046944318	31.053629504	100.23513406
Unused Domestic Extraction - Fishery - Marine fish catch	933.454791654	1016.59015416	661.602128913	81.8550303549	186.935339065	661.943665696
Unused Domestic Extraction - Fishery - Other (e.g. Aquatic mammals)	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Alfalfa for Forage and Silage	5654.36915074	8571.64925684	2005.32265572	463.274937331	1358.5354459	4501.51462072
Unused Domestic Extraction - Fodder crops - Beets for Fodder	32.348577857	98.3806800041	65.5080027025	6.87519496414	25.4422185562	49.7186055168
Unused Domestic Extraction - Fodder crops - Cabbage for Fodder	12.4129157227	27.9633530401	15.1174764304	1.8620797521	5.62551485512	8.63754750899
Unused Domestic Extraction - Fodder crops - Carrots for Fodder	0	0.0687836976339	0.0639357191747	0.00511415263574	0.0274507543265	0.0661645146293
Unused Domestic Extraction - Fodder crops - Clover for Forage and Silage	2161.66716963	3819.53602003	1656.91131052	245.801069617	565.989796046	533.097566315
Unused Domestic Extraction - Fodder crops - Forage Products nec	3842.88208962	2469.30193932	3758.44336946	365.066020507	807.953969192	4557.94831557
Unused Domestic Extraction - Fodder crops - Grasses nec for Forage and Silage	4588.3550557	8031.30931727	2726.67854171	461.522458063	1632.27458253	5595.46785801
Unused Domestic Extraction - Fodder crops - Green Oilseeds for Fodder	311.918918041	1215.05134045	746.935844137	78.9736637966	371.232185004	991.761497869
Unused Domestic Extraction - Fodder crops - Leguminous nec for forage and Silage	75.1739740764	551.648049425	602.216709367	48.1089202887	231.404372079	638.872445818
Unused Domestic Extraction - Fodder crops - Maize for Forage and Silage	2800.18670737	7185.63458272	3469.67706233	444.018614724	1866.84259659	5292.65525447
Unused Domestic Extraction - Fodder crops - Other grasses	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Rye Grass, Forage and Silage	31.7147866943	696.928137036	608.918731869	50.6617201123	266.577112631	652.391126025
Unused Domestic Extraction - Fodder crops - Sorghum for Forage and Silage	436.753332105	593.845943515	72.1681858841	31.2542321464	78.7605558714	286.015014721
Unused Domestic Extraction - Fodder crops - Swedes for Fodder	26.4416663591	56.4843174872	29.4980387527	3.74605306193	10.715847274	15.0203570747
Unused Domestic Extraction - Fodder crops - Turnips for Fodder	31.3798424102	58.5174443001	27.4729088352	3.83314820266	9.45480487992	10.3728533075
Unused Domestic Extraction - Fodder crops - Vegetables and Roots, Fodder	34.6158195238	175.236143269	132.994497514	12.4374794609	54.5326720842	117.477599983
Unused Domestic Extraction - Forestry - Coniferous wood - Industrial roundwood	3040.26905159	5688.31877396	2345.36248315	340.14372381	1251.43153181	4019.29906797
Unused Domestic Extraction - Forestry - Coniferous wood - Wood fuel	839.236886832	692.213596677	659.592946028	69.7218395447	175.830335648	886.050834061
Unused Domestic Extraction - Forestry - Kapok Fruit	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Natural Gums	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Non-coniferous wood - Industrial roundwood	4603.43066748	4816.21510363	2964.54670603	368.095315212	930.670650765	4022.36191212
Unused Domestic Extraction - Forestry - Non-coniferous wood - Wood fuel	16518.6137694	10849.8252635	7990.70861751	821.478042897	1345.98658873	7926.41326504
Unused Domestic Extraction - Forestry - Raw materials other than wood	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Anthracite	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Coking coal	250405.701055	1030626.85907	293275.57145	12103.7476197	48385.1157954	373174.414342
Unused Domestic Extraction - Fossil Fuels - Crude oil	81576.7354926	154594.492585	75371.1688113	8221.78819157	11507.2606871	24722.6738645
Unused Domestic Extraction - Fossil Fuels - Lignite/brown coal	80814.582683	513905.362992	327299.393859	20428.4824496	58311.4175842	248471.819093
Unused Domestic Extraction - Fossil Fuels - Natural gas	20514.6148971	44781.2193219	22746.1908865	2414.25278114	3791.69202534	8499.91483506
Unused Domestic Extraction - Fossil Fuels - Natural gas liquids	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Other bituminous coal	1022089.01482	1733568.47336	1086846.13356	78612.066295	125540.116385	969997.192944
Unused Domestic Extraction - Fossil Fuels - Peat	0	0	0	0	0	0
