region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Hg - non combustion - Production of coke oven coke - air	6.58704956796	24.5726670571	3728.92094577	22.2089611116	6.77306906657	40.9200439404	29.5358154716	57.9268275439	5.77446240403e-05	0.236750017306	55856.5909867	0.0982903287865	0.0661181163922	4.92761576038	0	0.0941601337349	1.03646056331	26.8368965717	1466.60555125	2.14991581158	0.782172248311	8.93998573268	2.26052233489	5.68176190466	0.0136035324532	0	181.042567205	0	0	3.34874903029	0.00115037378838	0.711908009252	0.228363602678	117.126126839	298.462108004	8.42157636248	0.489496806774	18.9538180615	14.3865399277	68.9354003122	0.411013281918	137.615098108	723.439248037	17.0005645471	4.53196995728	51.02999814	20.2044722307	10.6415279938
Hg - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	364.635973317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hg - non combustion - Refined copper; unwrought, not alloyed - air	0.0284375937658	13.2261356896	1518.00496391	2.26488922041	0.67264161528	4.60809800739	0.686061113064	8.29419038509	3.21811408984e-06	0.00995292918972	4817.76853873	0.14492066727	0.102845328123	0.803638399837	2.276305788e-06	0.0665681759451	1.25500988726	19.3600145439	1506.41199946	24.2747738748	0.0244344813596	5.26158252683	0.465648851964	1.61026750362	0	0	1179.0457073	0.414911034403	0	0.697290748867	0	7.00113057193	2.95568333847	48.4481735645	446.277414181	2.33043186554	0.229227591858	6.73792443405	2.8607637989	5.51759510117	0.871970389052	32.8407187775	1769.61273856	4.21980007212	1.15044435316	19.0309624071	3.29924467941	4.60862857605
Hg - non combustion - Refined lead, unwrought - air	0.0664354417977	3.66743625633	1059.90563772	1.95970999132	0.897787644328	7.0911223549	0.585202216415	4.61473348794	6.24447755793e-07	0.00214534578174	5392.69802777	0.00682016815052	0.00602236998924	0.0584306781136	3.36964644026e-08	0.0128931520578	1.07831680445	14.7928228673	971.238014438	27.0674596004	0.0716848787278	2.09685903311	0.769860247895	1.45111767193	0.0190068231117	0	485.770025688	0.182848514117	0	4.74066559128	0.00160729951454	2.92357812398	0.601490733735	72.5898150799	185.353493249	1.2024105498	0.113794047216	1.67512468942	0.650950403427	2.65434132267	0.0939398628232	56.4631023094	730.725224095	3.16385391113	0.909772572098	11.703741904	2.63645773228	2.99608303723
HCB - non combustion - Secondary aluminium production - air	4.71748904331	5.36282804072	2083.00324163	2.43132437642	1.40311518004	14.8894929026	0.965638874719	7.04774569176	1.94547107811e-08	6.14345087614e-05	1868.54308194	0.0241811946619	0.0266062843356	0.104570169702	2.07737801215e-07	0.0251538895709	0.993771328917	10.8268756339	1299.61724881	0.489158238651	0.120186770876	2.30358958048	0.48089809319	1.4573662096	0.00478813800901	0	91.0134474977	0.0197954792672	0	1.15010930337	0.00040490574633	0.424102821033	2.42284529188	57.8461862576	615.184502941	1.55732308369	0.165584062202	1.98116486822	1.66810261028	3.97584765571	1.59058015363	103.247128759	3054.12279659	3.85361838149	0.995157808781	22.2415256231	4.00687848129	7.30294122893
Hg - non combustion - Steel production: basic oxygen furnace - air	27.3309483779	21.7545795337	3744.78808848	4.56146029334	1.69626947648	38.5402910944	7.74729496053	15.3218687958	2.47923470169e-05	0.0686089994583	3422.89965231	0.813908940053	0.858902460003	1.88520345412	1.7184828188e-08	0.279842258315	1.10770465189	60.4429896118	3710.5721919	0.807231171246	0.24507620884	5.99407848365	0.636521606221	2.73995549055	0.000388179603444	0	24.698308885	0	0	0.0970280684356	3.28261532452e-05	0.1237353973	1.7066194359	177.692939496	2344.19146651	2.38026477763	0.351370057301	6.05577286165	1.67944250408	7.31139676596	0.248813113925	369.244638743	11203.9934077	6.38762486385	2.44042361048	21.6025306848	3.22161805925	12.6748339674
Hg - non combustion - Steel production: electric arc furnace - air	178.894767358	157.81221879	30610.5323804	35.1914842331	15.2784054574	275.962957741	53.231476816	126.646194876	0.00210670214825	5.95972366494	237150.50103	4.34559486586	1.29354988102	6.78830545	8.99295032277e-11	20.8515766232	11.2894397556	616.470433949	41528.1396842	10.7351189599	2.49778469416	61.2942065648	6.50401478093	28.4581245691	0.00425891635531	0	270.977740009	0	0	1.0645444117	0.000360152464728	1.35756413427	17.3934245689	1811.00055147	23891.3940567	24.259043928	3.58107288531	61.7188731478	17.1164442981	74.5158677249	2.51199963276	3748.16635859	112441.65411	63.9723510123	24.5606089188	216.859857016	32.4558420163	127.925408665
Hg - non combustion - Unrefined copper; copper anodes for electrolytic refining - air	0.014776775386	1.67067719658	1803.75934669	2.33105727236	0.895059190986	5.49779545239	0.158513297804	9.68037368965	6.75124026106e-08	0.000318491642841	4756.05183355	0.219924255601	0.161572909558	1.07409006935	3.68429117372e-06	0.00408429517837	1.85909123225	32.8542306055	1777.23566754	20.7662783637	0.0445688304221	9.49487300808	0.833701244481	2.89010293372	0	0	952.899587287	0.335329284518	0	0.563547335526	0	5.6582831278	1.52299403397	24.9642031455	192.620597303	1.20081667125	0.118115581015	3.47189381921	1.47408423007	2.70832810748	0.919177898469	47.0122551048	2138.68781237	4.79908390167	1.40903352921	21.2619690554	3.60203170879	5.66116422938
Hg - non combustion - Zinc, unwrought, not alloyed - air	0.0493813476376	9.31627304832	1905.37104066	2.54682010356	0.804846281622	6.86669902572	0.687435550735	17.0514535985	1.89814219577e-06	0.00653668746554	7067.33652867	0.0450439938377	0.0450803732498	0.281743213727	2.69858891342e-07	0.0394833724295	1.36286248651	16.6383739779	846.989565443	50.3153189597	0.0681884213312	2.11021216372	0.753201044501	1.44529613794	0.0469592676783	0	1200.16925145	0.451755260126	0	11.7125404475	0.00397107963275	7.22314754526	6.90677081611	833.53107242	1193.61274082	13.8069859244	1.30666918088	19.2350466422	7.47470409264	24.0661362372	0.141677256225	82.7243932518	1159.69313597	5.09395976812	1.44245263266	19.2319378465	4.28364856954	4.64153096567
Indeno - non combustion - Primary aluminium production - air	155.529286394	65.2303679061	22070.1272397	22.8169847647	5.59707118656	298.33164765	16.7100363199	60.4129062	6.89836596588e-06	0.0175912323481	9826.43493763	0.135788999119	0.139420068707	0.643356567369	1.06257051658e-06	0.0815170612198	3.65574040149	40.0831211398	5508.04189151	3.133220616	0.442125618625	8.4820073387	1.83002084957	7.2098138667	0.0896411736825	0	1703.90916871	0.370601263326	0	21.5317828399	0.00758044698452	7.93984521081	8.91280837186	212.796076945	2263.05063985	5.72885205033	0.60912639399	7.28801912474	6.13637154624	14.6257659908	5.75112030237	376.398550487	11036.8999701	13.8933954331	3.59063537634	79.7889519575	14.4019867506	26.4631773464
Indeno - non combustion - Production of coke oven coke - air	98.8057435194	368.590005857	55933.8141865	333.134416674	101.596035998	613.800659106	443.037232074	868.90241316	0.000866169360604	3.55125025959	837848.864801	1.4743549318	0.991771745882	73.9142364056	0	1.41240200602	15.5469084496	402.553448576	21999.0832688	32.2487371736	11.7325837247	134.09978599	33.9078350233	85.22642857	0.204052986798	0	2715.63850808	0	0	50.2312354543	0.0172556068256	10.6786201388	3.42545404016	1756.89190259	4476.93162006	126.323645437	7.34245210162	284.307270922	215.798098915	1034.03100468	6.16519922877	2064.22647161	10851.5887206	255.008468206	67.9795493591	765.4499721	303.06708346	159.622919908
Indeno - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	5469.53959978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NH3 - non combustion - N- fertilizer production - air	100252.756921	570444.910212	5517293.16279	14503.4139186	3958.76851624	88532.2487946	22669.1543326	72336.1196901	190499.144926	1.06832296597	14650639.9242	108.093236576	114.370946468	5724.78817175	0	1313.5232345	393290.360161	199989.267368	5033980.76194	29613.340313	8798.46797337	47044.3235275	2938.7426853	41764.7215258	0	0	0	0	0	0	0	0	256743.810178	195769.188146	283810.377908	9355.16287055	750.434115163	20865.8273685	2099.48906977	15500.0423633	1480975.6598	1278843.76745	7869228.9829	189742.544215	34085.8346291	222223.834625	7717.76641513	176241.274044
NMVOC - non combustion - Beef and veal - air	3307.54465695	942.722368744	453499.741984	110.383416334	16.182667498	5816.07792071	1111.49836026	2507.02980219	59.8151421562	0.000110380726266	55955.3651772	1.65389096945	0.735645820244	60.6823557306	0	41.9095865955	29602.8908421	234.739029415	1218538.09735	447.664101476	111.279330469	6267.75704788	434.722355881	2106.48265191	2135.41453061	0	186929.732394	0	0	9076.35822114	10.8498249148	736.114383726	68224.6416863	3109.40964128	231408.929685	809.867982517	106.727069788	4565.51428826	1088.37244717	3085.93118031	1466.55433032	139.495497384	38241.2723617	57.2714035585	16.5010618156	542.222349755	64.5599576526	230.864788283
NMVOC - non combustion - Coil coating (coating of aluminum and steel) - air	263.833633699	800.636618938	1700272.58661	569.437543728	199.627963089	9907.10181129	2067.8037585	8581.93635722	1.72047073549	1.37214378063	1867644.28697	55.3163125218	42.1912359877	397.704152542	0.169191234754	97.4432267124	143.257630775	2364.40647838	1226940.47353	77.1453842489	6.11554182195	1119.12461773	61.8090913274	834.109752726	0	0	157009.60307	39.5612333899	0	108.476651865	0	1314.81800657	607.348727734	1967.7708918	187446.359761	135.02623201	14.9647174603	1262.80148993	263.253733982	1398.40959184	1263.18167237	4934.6524748	911121.20326	526.86000155	103.597684291	6437.15812555	1261.31307073	1790.2795662
NMVOC - non combustion - Decorative paint applicatoin - air	2615760.72984	720946.386696	41340850.2878	391976.550406	61433.2646169	1753579.45025	354954.359009	7247351.20579	862400.02058	946887.287394	99178968.781	105720.396681	20414.6359178	465085.961058	101313.012558	7490554.03621	2077295.24378	767043.870937	40989735.297	231273.803146	25970.9825169	947203.779722	68070.3397376	3335575.69528	1188170.20458	826553.941931	5676036.79214	9466.35974076	1855.51752556	569002.016454	59234.3835176	751339.96096	372576.813573	726145.344265	1921314.59643	4864.02898179	58.3021871589	275892.707545	177090.865599	212443.503362	309355.876452	930607.336998	2985316.19499	8980.03588166	701.755816845	1555142.98634	120729.422181	1749285.80581
NMVOC - non combustion - Degreasing - air	1379961.91912	784709.618513	30100888.2845	216747.671319	41050.736961	952352.797382	276439.556939	3642650.79466	488501.947348	540391.034039	56565871.504	60645.7100662	11700.1665778	262497.74353	55970.2939463	4270923.61002	1942459.70556	587447.482851	26733782.3324	225933.564729	16428.1607146	732623.452753	46746.9742225	2168814.34821	682080.432374	474491.169633	3258383.02832	5434.25404888	1065.17752359	326641.031654	34004.0625202	431313.866866	381483.763219	743504.824998	1967246.205	4980.31013413	59.6959793287	282488.293648	181324.460835	217522.250934	307311.585623	952729.401896	2990556.32069	9123.09191014	703.886224322	1565423.83717	119898.750168	1757084.05348
NMVOC - non combustion - Diesel distribution - transport and depots (used in mobile sources) - air	7937.96685006	29021.6539467	3618199.80088	1933.76874613	415.418018055	15317.3696332	13166.4289828	13344.6045855	0.00304018449504	327.120215874	4348803.61307	56.5291254351	75.2070520669	2296.75017177	1.33583729123e-06	158.141840281	2.42429750337	210035.155571	2124523.6122	42.0215305586	11.8656491819	946.827171773	213.100730736	1245.54421007	24.7465708811	0	254121.028333	0	0	5781.67992398	2.09267751533	1207.91246981	2.99532922273	147960.608075	315624.435036	184.791180459	29.5025045933	1803.09403533	475.035143052	6657.51332258	138.278459078	478685.899709	1582883.70682	1267.26387014	246.704249276	11576.1852298	1542.65418251	7767.07777345
NMVOC - non combustion - Diesel distribution - transport and depots (used in stationary sources) - air	1818.76382289	7199.26621995	838993.920842	398.584485778	93.7735633334	2937.08251364	4721.99208344	4265.65271471	0.000174219146607	18.7266951767	788902.347428	15.2816506064	20.4130725515	171.905611316	3.6328132964e-07	25.189022878	0.501112457084	38096.4392054	432570.610278	8.66727363947	2.44667140309	195.289534056	55.8632675795	281.740268038	5.06923482408	0	52055.6634917	0	0	1184.35371726	0.428676513898	247.435977528	0.617630459127	30509.1599296	65081.0813196	38.1035449338	6.08335314832	371.794121474	97.9512272903	1372.76496315	29.3280908471	99810.5991492	332737.915197	267.154626299	52.1428322019	2444.67616979	324.802392584	1626.20497615
NMVOC - non combustion - Dry cleaning - air	485822.632991	129220.661606	8035029.62328	75843.9487019	16400.4882737	339177.006849	65537.0100679	1399743.6952	110064.235489	122518.54611	12817575.3002	13810.4721431	2662.25973561	58977.1076243	12351.2281474	967597.325576	269965.896392	99988.2414506	5354103.61378	30033.8358064	3393.53629835	123456.238691	8885.90052551	435710.452553	155416.233089	108115.739315	742442.668322	1238.22829953	242.707267984	74427.173545	7748.03535737	98277.5245933	48342.9519572	94219.5225598	249296.295009	631.122256724	7.56488254275	35797.9010509	22978.067598	27565.1777097	40161.8813017	120749.368079	387508.028007	1165.35360201	91.089095147	201847.219645	15673.6781955	227054.457441
NMVOC - non combustion - Extraction, proc. and distribution of gaseous fuels - air	46552.9802534	30503195.8658	4203760.04667	55726.494187	27474.4778425	749003.272433	444462.532026	1908560.01091	2.11043976192	45470655.2781	71178.4307685	813.537493968	354.261546174	25977.4696778	0	180.202134513	3705.05413825	44787371.6364	6706732.76473	35964.2056598	2062.72808551	43168.6556997	5794.86092543	96983.1159127	0	6606427.32387	0	0	0	69170.4115516	0	56306.586324	20240.3312681	11667329.3668	982804.553275	8501.42859157	906.67613033	81665.2832569	12318.5662449	266644.563431	16575.9308812	26527061.5978	12925970.5391	23440.694131	6250.52979516	217570.222241	30117.2847276	389118.379169
NMVOC - non combustion - Extraction, proc. and distribution of liquid fuels - air	647140.896636	238963142.66	3846875.69865	403530.249617	72580.5757226	2739636.56777	1285258.70636	1585104.00873	2.87226222667	229383336.339	98766.2278875	12447.0446103	404.504964662	98371.4224388	0	362.567618144	1323.52003723	188927544.86	8970442.19588	156038.413564	3208.94910777	21457.7559391	5196.81706744	94218.8587227	0	24648740.2417	0	0	0	94190.5477089	0	83253.3868022	16287.4863489	44833925.9278	1510727.63403	6931.34403229	1209.29577684	77023.7302233	20604.11756	170884.246926	62807.3237219	171767420.693	8407898.65875	44472.4650588	9144.47917918	108339.96757	48133.5000558	275717.032437
NMVOC - non combustion - Extraction/production of (natural) gas - air	69749.7721138	25980172.4698	2689567.91658	35229.3032484	11975.5923877	430648.742495	152217.107605	387501.534873	0.0228549645197	7813983.97331	1177.27275996	8.86516117222	3.93529919002	87.8350842741	0	1.52593158794	2637.54306473	21888333.3831	3213205.70088	41014.9461423	1217.85012846	30954.4300498	4124.45598446	65687.065209	0	3423591.40148	0	0	0	35845.5810707	0	29179.2727499	31042.8646559	14147753.5117	1507109.27788	13039.5577603	1390.66695015	104278.929729	18594.5642186	208789.432301	25459.9484597	48418501.2083	21987291.409	39669.3058032	9850.88221121	390392.504507	55904.3787781	674168.891537
NMVOC - non combustion - Extraction/production of crude oil - air	187888.984865	77807405.0601	999102.99103	78334.9788292	25787.9697569	749128.917163	249392.955714	455402.226258	0.0849176154274	33922727.641	2919.9954235	52.6469089557	11.959074178	310.23133211	0	5.11369137842	1471.21891841	83646014.1291	2735828.92381	46270.8012384	1260.78903775	21291.9954085	5831.88868797	58207.8326284	0	5344286.31833	0	0	0	20422.1899578	0	18050.8184872	49131.7404183	135243018.072	4557159.79544	20908.6281608	3647.88064432	232344.625703	62153.0010107	515477.973807	66436.7634492	428000536.2	27591253.3524	70402.3482985	11857.2483226	443597.721821	122660.202108	936633.496296
NMVOC - non combustion - Fat, edible and non-edible oil extraction - air	34317.9019723	66927.9976403	15662440.0504	6285.51019332	751.934304966	142350.233018	20040.8118293	53868.997424	59072.4446341	0.950477131988	13154745.8788	286.712992815	299.810840284	3323.24577218	0	589.710520278	472345.617471	165169.094808	34441722.8626	11420.4972267	1844.20582783	79238.1430768	7914.76616862	41276.9691112	0	0	1152755.02084	0	0	0	0	3048.32697429	1686457.30022	583205.961198	15937282.0551	53018.2495317	5097.0531413	137037.74584	28663.2110191	192442.66204	3929327.85738	1200025.99024	79695816.6981	132179.618904	16049.6843376	433505.513936	73289.6997147	244301.405262
NMVOC - non combustion - Fish, dried, salted or in brine; smoked fish; edible fish meal - air	637.574977942	173.786748315	30832.5254235	27.893576635	5.15195196704	387.363792172	113.148933952	439.819775337	70.962332285	0.000342947268881	49874.7380373	0.00533472787623	0.0023047197928	0.179995616274	0	0.127660313991	3838.83984165	478.012847314	30126.4314555	32.8449457547	5.11985772624	324.202160235	30.6628168974	143.489451523	0	0	0	0	0	0	0	0	9238.92697411	1528.00553377	44357.7393728	159.348264658	11.5855118655	526.1218589	120.772399967	572.169878536	518.570756701	36.311014457	12077.7203562	13.6754542515	3.30307163686	46.8020874468	8.56876522723	45.9715068133
NMVOC - non combustion - Fish, fish fillets, other fish meat and fish livers and roes, frozen - air	4667.4662028	641.688869655	369124.754897	117.940791788	19.4492353366	1705.53403954	797.285507432	2297.81031388	915.591979885	0.00385446708461	913551.406102	0.392664366336	0.394152876593	9.27983962599	0	1.48084819731	5154.080224	701.627633617	99274.4431762	48.2202304272	7.5134099452	473.960387428	42.4979806705	205.882029713	433.809958365	0	1959.72487756	0	0	73.753996201	0.341764711619	20.2677418299	13969.2604046	2306.93724479	70371.4794224	240.558674325	17.4899637704	801.922124394	183.01270828	1093.31475216	11961.7675037	817.437772871	270030.019137	317.427548217	74.3722430151	1074.76687029	191.597743975	1035.35728923
