stressor	Europe	Asia	America	Oceania	Africa	Other
Unused Domestic Extraction - Primary Crops - Oats	541.229400113	36.3945452397	354.591405364	194.158866359	16.538085508	21.2630322265
Unused Domestic Extraction - Primary Crops - Rye	511.449623225	46.6493684658	32.9745610117	4.7060209071	0.389373198875	25.3545769318
Unused Domestic Extraction - Primary Crops - Sorghum	35.0045854323	312.065091267	1432.7954405	225.812131326	1583.27648749	245.286166308
Unused Domestic Extraction - Primary Crops - Triticale	672.976690674	22.1025541492	19.7213119471	70.9372277382	1.78653585366	0.0305910438496
Unused Domestic Extraction - Primary Crops - Cereals nec	25.3091962023	1.97345836199	1.8196780676	0	272.921861781	36.1196944011
Unused Domestic Extraction - Primary Crops - Fonio	0	0	0	0	37.5621539554	0
Unused Domestic Extraction - Primary Crops - Quinoa	0	0	4.64933004092	0	0	0
Unused Domestic Extraction - Primary Crops - Potatoes	12872.2756871	5267.52031728	5307.2441123	501.694044059	1566.38732478	4028.54366777
Unused Domestic Extraction - Primary Crops - Sweet Potatoes	8.46265982114	3269.73503464	322.540822391	18.0561779325	1229.40221411	661.163172207
Unused Domestic Extraction - Primary Crops - Yams	0.291053533663	7.20513248034	83.7543527041	0	3896.93859156	163.172627894
Unused Domestic Extraction - Primary Crops - Lentils	3.10863623247	14.4695149175	138.456304253	16.4860755036	1.75271764612	9.35245058571
Unused Domestic Extraction - Primary Crops - Lupins	10.1572784643	0	1.34682091947	74.0695820839	0.18437966182	0.108256305764
Unused Domestic Extraction - Primary Crops - Vetches	8.15124208286	1.61898911312	1.81929210035	1.17757682168	2.46937047081	0.592767631687
Unused Domestic Extraction - Primary Crops - Pulses nec	29.9408964909	6.33029476846	0.522757200331	0	13.1523624331	17.5817843397
Unused Domestic Extraction - Primary Crops - Olives	1156.66636265	109.490353306	51.7829461869	17.8991676896	378.073789056	373.140199851
Unused Domestic Extraction - Primary Crops - Artichokes	55.9939285074	7.14175723202	25.8948286455	0	13.9677041855	47.822121454
Unused Domestic Extraction - Primary Crops - Asparagus	20.8083395863	496.187955316	43.9235067976	1.66823383072	0.487904659458	16.1664457676
Unused Domestic Extraction - Primary Crops - Cabbages	828.715454034	3353.53706624	208.876144063	15.4655089248	395.234854504	1058.2143227
Unused Domestic Extraction - Primary Crops - Carrots	614.22832377	1330.40437684	315.879913726	52.4889167241	153.827307673	608.82655364
Unused Domestic Extraction - Primary Crops - Cauliflower	185.739327416	1173.89326747	87.0102228028	13.9150327762	29.7666935121	178.158005325
Unused Domestic Extraction - Primary Crops - Chillies and peppers, green	228.447441435	1408.5498725	355.838995284	9.77388761997	254.12476181	322.450708936
Unused Domestic Extraction - Primary Crops - Cucumbers and Gherkins	412.277290673	3669.13645366	188.452440635	2.37477992373	77.1537410646	1074.36025447
Unused Domestic Extraction - Primary Crops - Eggplants	73.1405601672	2916.62615967	17.999917684	0	52.6625247351	717.014352403
Unused Domestic Extraction - Primary Crops - Garlic	57.8106035512	1478.17044988	55.6996631174	0	34.2462174373	223.149216762
Unused Domestic Extraction - Primary Crops - Leeks and other Alliac. Veg.	71.7527278531	77.7837182323	3.77995849222	0	1.82767771298	19.8945942763
Unused Domestic Extraction - Primary Crops - Lettuce	246.254669189	1130.1887289	474.593380475	32.5992516803	28.9360831769	184.894788289
Unused Domestic Extraction - Primary Crops - Mushrooms	137.165100996	377.248520356	42.5744527819	8.10467247523	2.24678356385	25.2466085417
Unused Domestic Extraction - Primary Crops - Peas, Green	127.359976632	977.051341784	63.1875164708	8.22341147142	63.4751464793	92.8273264411
Unused Domestic Extraction - Primary Crops - Pumpkins, Squash, Gourds	231.488394202	936.086797914	245.516113999	19.2337547542	170.391329444	680.278933326
Unused Domestic Extraction - Primary Crops - Spinach	41.6447507293	1410.45808577	44.9768134046	1.71121538471	10.188278998	62.3769378824
Unused Domestic Extraction - Primary Crops - Tomatoes	3420.84967613	10663.634116	4595.25939592	185.226161115	2499.26694584	9326.76181485
Unused Domestic Extraction - Primary Crops - Vegetables Fresh nec	863.648001331	14382.8192648	638.033607022	14.4942043097	2145.81280901	6425.01714552
Unused Domestic Extraction - Primary Crops - Apples	4465.5904704	11636.7489873	3505.4860711	207.568326153	881.154526613	4761.35189031
Unused Domestic Extraction - Primary Crops - Apricots	127.20136836	101.916374553	18.800878506	5.22059057613	109.487506227	490.710278112
Unused Domestic Extraction - Primary Crops - Avocados	18.5033705499	49.1323219398	463.595253403	14.6412051496	183.383868494	48.4187844158
Unused Domestic Extraction - Primary Crops - Blueberries	7.43856490133	0	53.849540898	0	0.0154604064259	1.41417420703
Unused Domestic Extraction - Primary Crops - Carobs	19.0329925538	3.69959868174	0.0134694694959	0	6.10402613039	0.908839801012
Unused Domestic Extraction - Primary Crops - Cherries	118.570120154	71.8006659731	69.9661156096	5.22059057613	4.87363545233	170.0486054
Unused Domestic Extraction - Primary Crops - Currants	96.9512044284	0.00254298793424	0	0.215889083975	0.0961121932811	4.62104709445
Unused Domestic Extraction - Primary Crops - Dates	2.37343818735	24.8729649848	5.98117306784	0	414.544773293	2186.06609762
Unused Domestic Extraction - Primary Crops - Figs	16.1302504539	44.9951797458	13.7581178641	0.034542253436	70.065273555	138.531954893
Unused Domestic Extraction - Primary Crops - Gooseberries	21.8547804195	0	0	0	0	0.0423405451205
Unused Domestic Extraction - Primary Crops - Grapefruit and Pomelos	20.9704866233	1012.15616831	827.723830858	8.16453263033	380.67746465	857.38045737
Unused Domestic Extraction - Primary Crops - Grapes	8508.46401315	4280.04973896	5429.04939141	1322.29708781	1458.5465952	5652.58310542
Unused Domestic Extraction - Primary Crops - Kiwi Fruit	103.947781477	196.496228916	46.4391468403	1.68786011108	0.00798787665339	204.537181109
Unused Domestic Extraction - Primary Crops - Lemons and Limes	419.132674948	1643.44514443	2048.42313639	22.6879800978	377.269475727	1328.16658751
Unused Domestic Extraction - Primary Crops - Oranges	2107.86153967	4665.74741152	12385.1199366	307.224297419	2436.00193205	6106.90884055
Unused Domestic Extraction - Primary Crops - Peaches and Nectarines	1351.68378328	3556.01350525	973.958277193	89.2603230836	282.37092435	1046.08083502
Unused Domestic Extraction - Primary Crops - Pears	457.487805042	2474.46308549	320.06232185	37.333503029	185.544975639	257.323350413
Unused Domestic Extraction - Primary Crops - Persimmons	7.78846532431	525.655201973	29.6998257788	0.261422054414	0	81.5963274857
Unused Domestic Extraction - Primary Crops - Pineapples	0.527395364824	643.120900631	1349.05578802	49.0657009035	938.296188764	2052.5930334
Unused Domestic Extraction - Primary Crops - Plums	433.619824825	925.962489804	149.578222446	6.16265203347	76.6650633848	232.766977438
Unused Domestic Extraction - Primary Crops - Quinces	10.6851636897	34.7231539543	7.24905580687	0	13.0485830235	52.5695127351
Unused Domestic Extraction - Primary Crops - Raspberries	61.1753175892	0	22.211371813	0.235515364337	0.092504765115	4.74891554072
Unused Domestic Extraction - Primary Crops - Sour Cherries	112.162648181	29.1679220182	18.4049273026	0	0	58.2808288664
Unused Domestic Extraction - Primary Crops - Strawberries	228.927759289	437.170141751	328.768364659	11.5143461624	40.430251171	122.059196452
Unused Domestic Extraction - Primary Crops - Tang. Mand Clement. Satsma	515.65302472	2041.5192401	591.095223354	35.7206153089	225.126450497	1122.313928
Unused Domestic Extraction - Primary Crops - Berries nec	27.8862684835	18.8403992547	19.8758170022	0.471030728673	0.860371617602	195.688811649
Unused Domestic Extraction - Primary Crops - Citrus Fruit nec	14.1986410734	1724.53714038	392.352452637	1.25608194313	2433.19741433	508.476159142
Unused Domestic Extraction - Primary Crops - Stone Fruit nec,	10.1997563756	23.5106713897	0	0	6.25218835864	119.66598182
Unused Domestic Extraction - Primary Crops - Almonds	118.871352609	28.0949306975	564.848544202	70.654609301	117.994852536	285.349022974
Unused Domestic Extraction - Primary Crops - Chestnuts	40.6934191929	529.929067165	19.4027708089	0	0.0948238260789	7.9596837583
Unused Domestic Extraction - Primary Crops - Hazelnuts	39.7117894608	185.351808676	10.0040349317	0	0.0809094602956	64.7604565295
Unused Domestic Extraction - Primary Crops - Pistachios	3.85303983963	55.6522438281	93.2776122514	0.785051214455	1.44967077587	387.471369286
Unused Domestic Extraction - Primary Crops - Walnuts	102.243130235	449.273866793	224.270329857	1.49159730747	5.21994855627	401.261346107
Unused Domestic Extraction - Primary Crops - Cassava	0	4373.12979887	4740.70129788	0	27709.586666	11791.1068858
Unused Domestic Extraction - Primary Crops - Roots and Tubers, nes	1.9528260698	26.5727280375	54.9416825061	0	647.754233478	209.317208482
Unused Domestic Extraction - Primary Crops - Taro	0	80.5697111018	1.36048534181	0	480.679424612	208.258004703
Unused Domestic Extraction - Primary Crops - Yautia	0	0	16.7835694503	0	0	0
Unused Domestic Extraction - Primary Crops - Bambara beans	0	0	0	0	1.75468741642	0
Unused Domestic Extraction - Primary Crops - Beans, dry	15.0188871877	57.1547574455	191.912599657	5.12245917432	50.1138194751	121.710344232
Unused Domestic Extraction - Primary Crops - Beans, green	183.588394089	4022.79330098	80.2475546594	15.3870038033	176.060531644	533.612385883
Unused Domestic Extraction - Primary Crops - Broad beans, horse beans, dry	42.5619319844	18.8850993315	2.81023545734	29.4394205421	15.1510608716	10.6467841138
Unused Domestic Extraction - Primary Crops - Chick peas	2.71635650644	56.8992652761	15.2575848944	70.8901246653	6.95966800884	30.362802907
Unused Domestic Extraction - Primary Crops - Cow peas, dry	0.898639713609	0.00222054371251	2.51630563923	0	75.1667667677	5.92343379425
Unused Domestic Extraction - Primary Crops - Peas, dry	121.02153206	16.6519104868	219.464423141	32.9721510071	6.81793616445	9.51167643969
Unused Domestic Extraction - Primary Crops - Pigeon peas	0	16.3549027928	1.5864829539	0	6.47910131636	19.9880229232
Unused Domestic Extraction - Primary Crops - String beans	71.1642748645	29.9925648048	310.682963105	0	87.567112128	117.532780476
Unused Domestic Extraction - Primary Crops - Coconuts	0	1466.84891635	465.855812413	0	131.051334682	3693.42171236
Unused Domestic Extraction - Primary Crops - Okra	0.636182587242	362.103232157	4.19285483967	0	214.809334779	97.3051566417
Unused Domestic Extraction - Primary Crops - Onions	27.0878752411	151.441064572	22.6504194112	0	80.1248446695	163.84190489
Unused Domestic Extraction - Primary Crops - Onions, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Other melons	181.507902078	1515.21490306	331.841382771	14.9748519157	115.41348001	850.735320516
Unused Domestic Extraction - Primary Crops - Watermelons	395.757100054	5524.66552031	571.603748999	25.9655689181	456.297533397	2377.9060902
Unused Domestic Extraction - Primary Crops - Bananas	137.355001498	13642.4807582	9808.91647232	237.221280626	7835.75089228	12759.1733865
Unused Domestic Extraction - Primary Crops - Cashewapple	0	0	300.256983256	0	54.0068070739	0
Unused Domestic Extraction - Primary Crops - Cranberries	1.72962140906	0.0110694768902	75.6613972181	0	0.064418360108	0.838342793386
Unused Domestic Extraction - Primary Crops - Fruit Fresh Nes	73.2548344644	1663.72876413	468.636261438	0	1115.78448894	4434.78333049
Unused Domestic Extraction - Primary Crops - Fruit, tropical fresh nes	15.9812246828	2853.60792691	748.874856115	5.96638922986	386.280315939	5334.71781401
Unused Domestic Extraction - Primary Crops - Mangoes, mangosteens, guavas	0	6118.93547314	1629.69045206	34.8107409514	2010.44033081	6206.90179617
Unused Domestic Extraction - Primary Crops - Papayas	0	1505.03689302	1528.92338154	5.41685337974	655.658314729	467.312003727
Unused Domestic Extraction - Primary Crops - Plantains	0	0	2919.37955328	0	13751.2842629	1080.496585
Unused Domestic Extraction - Primary Crops - Arecanuts	0	237.55606004	0	0	0.0474119130395	222.855902636
Unused Domestic Extraction - Primary Crops - Brazil nuts, with shell	0	0	32.3114850221	0	7.16847511281	0
Unused Domestic Extraction - Primary Crops - Cashew nuts, with shell	0	218.035486307	41.6387381883	0	867.786428524	1094.38106591
Unused Domestic Extraction - Primary Crops - Kolanuts	0	0	0	0	144.174474084	0
Unused Domestic Extraction - Primary Crops - Nuts, nes	8.64540326932	63.4158364038	82.276560886	29.5807297607	72.5438343785	90.0391168638
Unused Domestic Extraction - Primary Crops - Leguminous vegetables, nes	19.7222168643	15.9225449814	25.2738644403	0	79.8643368212	70.9316544916
Unused Domestic Extraction - Primary Crops - Maize, green	102.399002921	201.717116112	847.969861349	14.6019525889	834.069458018	324.880791598
Unused Domestic Extraction - Primary Crops - Pome fruit, nes	0.0318091293621	0	0	0	0	34.6769064537
Unused Domestic Extraction - Primary Crops - Cassava leaves	0	0	0	0	17.5217939494	0
Unused Domestic Extraction - Primary Crops - Groundnuts in Shell	1.74861145929	4977.72713983	776.410321283	12.9062419656	4519.10192145	1262.2349301
Unused Domestic Extraction - Primary Crops - Hempseed	4.14051564147	0.831304417786	0.117759397055	0	0	0
Unused Domestic Extraction - Primary Crops - Linseed	26.7468956884	32.8504012387	78.6310607823	1.78991676896	4.7007594781	12.6214920955
Unused Domestic Extraction - Primary Crops - Melonseed	0.413935381302	2.98177800917	0.000271752454742	0	47.1182225781	0.0483994771273
Unused Domestic Extraction - Primary Crops - Mustard Seed	10.7574197175	1.34562289644	23.0558405969	0	0.197549637664	28.0411670837
Unused Domestic Extraction - Primary Crops - Poppy Seed	4.73641435206	2.82198529021	0	0	0	0.431213047725
Unused Domestic Extraction - Primary Crops - Rapeseed	2119.29833718	2270.70778782	1592.45341638	426.738531679	20.0404229929	267.044227252
Unused Domestic Extraction - Primary Crops - Safflower Seed	0.0286123118612	11.3830522338	24.4281589858	1.09632402099	1.19135601487	14.2336337553
Unused Domestic Extraction - Primary Crops - Sesame Seed	0.139852018153	81.8544701582	14.5163820433	0	98.7650730501	174.441015667
Unused Domestic Extraction - Primary Crops - Soybeans	628.023887509	3237.03754094	42077.4581574	28.0734314289	327.320424102	481.585477819
Unused Domestic Extraction - Primary Crops - Sunflower Seed	3189.00408926	552.431718083	909.333751465	15.2888724015	421.640727648	830.177630962
Unused Domestic Extraction - Primary Crops - Oilseeds nec	16.6808585308	91.8178137804	3.93494206792	0	31.438576137	91.9954299957
Unused Domestic Extraction - Primary Crops - Oil Palm Fruit	0	2779.83484968	473.361233184	0	960.874093907	6912.47547077
Unused Domestic Extraction - Primary Crops - Castor oil seed	0.0104620226472	63.173554475	9.5554503978	0	5.84424263079	5.50682823459
Unused Domestic Extraction - Primary Crops - Karite Nuts	0	0	0	0	47.3059605838	0
Unused Domestic Extraction - Primary Crops - Tung Nuts	0	33.1530899345	5.07651702289	0	0.406623004193	0
Unused Domestic Extraction - Primary Crops - Jojoba Seeds	0	0	0.00951133591598	0	0	0
Unused Domestic Extraction - Primary Crops - Tallowtree Seeds	0	71.9908249598	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cottonseed	39.8127238044	1451.61149553	863.214106743	123.056777866	126.663164581	796.050351359
Unused Domestic Extraction - Primary Crops - Sugar Beets	10027.9652083	882.13751665	2967.12693711	0	122.242212692	1060.87534128
Unused Domestic Extraction - Primary Crops - Sugar Cane	0.0592285988722	5024.65259701	13097.3425978	864.337461859	1510.74646441	6067.73989864
Unused Domestic Extraction - Primary Crops - Sugar Crops nes	0	5.23556339402	0	0	0	52.9768287791
Unused Domestic Extraction - Primary Crops - Cotton Lint	7.08300245332	413.843795434	213.490658282	30.3657809751	61.4564898013	341.905660162
Unused Domestic Extraction - Primary Crops - Flax Fibre and Tow	7.58094256435	1.49404696346	0.176993555306	0	0	0.702853049
Unused Domestic Extraction - Primary Crops - Hemp Fibre and Tow	0.530989796442	0.362035053488	0.172700654209	0	0	1.18553526337
Unused Domestic Extraction - Primary Crops - Abaca	0	0.0165875944992	1.25069144243	0	0.0136280619606	5.63230867411
Unused Domestic Extraction - Primary Crops - Agave Fibres nes	0	0	1.2531726605	0	0	0.325683473067
Unused Domestic Extraction - Primary Crops - Coir	0	18.0169864099	0	0	2.38204780488	44.7471817052
Unused Domestic Extraction - Primary Crops - Fibre Crops nes	0	0.0115016186307	4.43307022512	0	2.23546024766	7.7999752221
Unused Domestic Extraction - Primary Crops - Ramie	0	6.29470955821	0.0327284478103	0	0	0.311795774267
Unused Domestic Extraction - Primary Crops - Sisal	0	0.576078181704	11.8039814081	0	4.10072965256	0.00127021635362
Unused Domestic Extraction - Primary Crops - Kapok Fibre	0	1.63216611204	0	0	0	2.96383815844
Unused Domestic Extraction - Primary Crops - Jute and Jute-like Fibres	0	61.134759606	0.0476551406142	0	0.301477925305	83.2379551011
Unused Domestic Extraction - Primary Crops - Other Bastfibres	1.31527568999	4.61959520551	1.26597259496	0	0.758361565573	1.57269720796
Unused Domestic Extraction - Primary Crops - Anise, Badian, Fennel	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chicory Roots	95.1316427061	0	0.297844628839	0	1.70672866308	0.72889248425
Unused Domestic Extraction - Primary Crops - Coffee, Green	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hops	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peppermint	0.13685877908	0	0.629166009349	0	9.26078344912	0.00571597359127
Unused Domestic Extraction - Primary Crops - Pyrethrum, Dried Flowers	0.0238568470216	0	0.0110768663618	0	0.555415100851	0.243458134443
Unused Domestic Extraction - Primary Crops - Tea	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Spices nec	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cocoa Beans	0	8.50879773796	9.92046120581	0	31.8805605263	6.54174971086
Unused Domestic Extraction - Primary Crops - Mate	0	0	67.9249395992	0	0	0
Unused Domestic Extraction - Primary Crops - Tobacco Leaves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Natural Rubber	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cinnamon	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cloves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Ginger	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Nutmeg, mace and cardamoms	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vanilla	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pepper	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chillies and peppers, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tea nes	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Feed	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Straw	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Aquatic plants	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Inland waters fish catch	25.6464063731	155.172720193	44.4164496029	0.292382904209	160.957480488	383.627609072
Unused Domestic Extraction - Fishery - Marine fish catch	480.148854644	881.570784697	637.228003959	11.1370529039	323.915026228	1208.38138741
Unused Domestic Extraction - Fishery - Other (e.g. Aquatic mammals)	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Alfalfa for Forage and Silage	3885.68998047	593.939521595	13411.2242224	600.333281643	465.867160359	3597.61190074
Unused Domestic Extraction - Fodder crops - Beets for Fodder	168.389808355	4.05613320804	0.0517177587241	0	0.210180688666	105.565439591
Unused Domestic Extraction - Fodder crops - Cabbage for Fodder	29.6955062693	0	0.686678837047	0	0	41.236702203
Unused Domestic Extraction - Fodder crops - Carrots for Fodder	0.2314488384	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Clover for Forage and Silage	1700.81858699	0	201.51060306	0	21.8938217361	7058.77992038
Unused Domestic Extraction - Fodder crops - Forage Products nec	1799.94042689	9108.98955569	2253.82571182	0	677.242463515	1961.59754573
Unused Domestic Extraction - Fodder crops - Grasses nec for Forage and Silage	7329.57806379	1405.73166161	12458.6320797	840.466594297	0	1001.19941387
Unused Domestic Extraction - Fodder crops - Green Oilseeds for Fodder	2703.92568843	0	1011.94776087	0	0	0
Unused Domestic Extraction - Fodder crops - Leguminous nec for forage and Silage	1842.0386702	296.164528248	0	0	0	9.22127260319
Unused Domestic Extraction - Fodder crops - Maize for Forage and Silage	11910.5804437	246.651202532	8286.59806545	0	17.5150573888	597.670049138
Unused Domestic Extraction - Fodder crops - Other grasses	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Rye Grass, Forage and Silage	2204.30042847	0	102.891185899	0	0	0
Unused Domestic Extraction - Fodder crops - Sorghum for Forage and Silage	61.9623690437	50.8910449646	1151.72093587	0	0	234.222914366
Unused Domestic Extraction - Fodder crops - Swedes for Fodder	52.5411972577	0	0.00162634461243	0	0	89.3634564073
Unused Domestic Extraction - Fodder crops - Turnips for Fodder	34.8523274839	0.82361131711	0.450136047729	0	0	104.904927087
Unused Domestic Extraction - Fodder crops - Vegetables and Roots, Fodder	410.667835256	0	0	0	0.525451721664	116.100924857
Unused Domestic Extraction - Forestry - Coniferous wood - Industrial roundwood	6474.11139346	915.515328689	7506.53990403	486.118746589	265.803825636	1036.73543389
Unused Domestic Extraction - Forestry - Coniferous wood - Wood fuel	585.193934993	1263.55296161	820.865320457	0.909325631005	408.97274471	243.152151393
Unused Domestic Extraction - Forestry - Kapok Fruit	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Natural Gums	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Non-coniferous wood - Industrial roundwood	2659.72381532	4416.63623405	5256.83255892	490.753457569	1923.13911243	2958.23517695
Unused Domestic Extraction - Forestry - Non-coniferous wood - Wood fuel	1502.2786114	8890.5126141	5340.74075785	212.543855894	19166.4512039	10340.4985039
Unused Domestic Extraction - Forestry - Raw materials other than wood	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Anthracite	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Coking coal	142925.42238	128591.194391	161107.141047	1484949.48084	14399.2471275	75998.9235513
Unused Domestic Extraction - Fossil Fuels - Crude oil	32349.8663403	14149.0404279	37184.8614789	2329.10556026	59718.2898094	210262.956016
Unused Domestic Extraction - Fossil Fuels - Lignite/brown coal	758642.323502	76444.0290431	51058.4331125	276253.229845	559.800406592	86273.2427519
Unused Domestic Extraction - Fossil Fuels - Natural gas	18174.6352066	5181.24076051	7401.99053301	2661.67031195	9411.95930683	59916.3886281
Unused Domestic Extraction - Fossil Fuels - Natural gas liquids	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Other bituminous coal	353943.181013	1153689.25789	574069.201694	1319273.56272	1213176.06193	402501.73211
Unused Domestic Extraction - Fossil Fuels - Peat	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Sub-bituminous coal	8133.26664477	148729.536812	570578.814158	403398.713374	0	48557.9452023
Unused Domestic Extraction - Grazing	0	0	0	0	0	0
Unused Domestic Extraction - Metal Ores - Bauxite and aluminium ores	12029.7410127	55548.9272201	8305.12243274	10299.6253549	11934.6623709	5587.61432138
Unused Domestic Extraction - Metal Ores - Copper ores	13091.1704918	6661.20641893	345272.511825	4242.49174148	106634.220045	65795.2915335
Unused Domestic Extraction - Metal Ores - Gold ores	25875.0886243	32066.2283508	216296.8968	164735.948441	159026.940066	57212.6412039
Unused Domestic Extraction - Metal Ores - Iron ores	27664.0532119	233304.945337	84969.8223635	267557.965943	44561.3664442	68085.2038511
Unused Domestic Extraction - Metal Ores - Lead ores	244.550928706	1070.0866593	1066.62211968	577.05044453	138.358471048	247.267791002
Unused Domestic Extraction - Metal Ores - Nickel ores	337.906933442	28179.0885543	4728.22583839	296.673968685	1120.56163086	11785.5833194
Unused Domestic Extraction - Metal Ores - Other non-ferrous metal ores	1756.52787589	11022.2466498	3429.47811948	9890.75076102	11678.1719737	22272.5689383
Unused Domestic Extraction - Metal Ores - PGM ores	0.16175168825	4.66963856425	33.447246752	4.04437719572	1957.53932413	0
Unused Domestic Extraction - Metal Ores - Silver ores	2429.74680265	444.776277716	66699.0564206	0.683068898211	775.487125861	4276.38863641
Unused Domestic Extraction - Metal Ores - Tin ores	0.496215645922	21048.1746349	2002.15111154	132.403898868	130.551816186	206.874246985
Unused Domestic Extraction - Metal Ores - Uranium and thorium ores	7519.62699542	2182.72248317	17300.5179341	24736.4673348	50626.3131344	193851.328173
Unused Domestic Extraction - Metal Ores - Zinc ores	808.734268409	2975.00848075	6238.83752571	1420.48964735	1118.97918841	2828.70159656
Unused Domestic Extraction - Non-Metallic Minerals - Building stones	0	0	12.4269923624	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Clays and kaolin	2832.10491681	2425.96845374	6790.87475356	1037.1324747	586.756041089	8466.27454383
Unused Domestic Extraction - Non-Metallic Minerals - Gravel and sand	32095.0421065	122.62248506	2510.392292	139.818417778	25.5090867095	4392.31219356
Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	578.350589748	1120.55992673	1927.06165738	98.3907384362	160.355793396	5212.79893343
Unused Domestic Extraction - Non-Metallic Minerals - Other minerals	74999.096101	38863.7484374	3044.06967924	218.066085204	6193.62704742	16152.1104157
Unused Domestic Extraction - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Slate	1530.83049593	0.0322427424674	5.60363530793	0	0.306070872304	0
Unused Domestic Extraction - Primary Crops - Kapokseed in Shell	0	41.4992743976	0	0	0	70.4047899184
Water Consumption Green - Agriculture - rice	383.652432136	69386.0534689	8226.97381307	19.5088940877	19615.9123612	136497.430654
Water Consumption Green - Agriculture - wheat	37890.5390084	31119.0512912	38201.6191943	17361.4016023	11761.8007257	51853.6851164
Water Consumption Green - Agriculture - other cereals	27073.3090863	54349.4586239	82050.4230119	7112.3022307	116726.312062	32510.2452093
Water Consumption Green - Agriculture - roots and tubers	3402.1981965	10119.9710841	4991.89249131	29.8458270029	38012.6473807	12346.32905
Water Consumption Green - Agriculture - sugar crops	2118.43061157	10306.8568896	24344.2975241	901.156263499	3176.28133818	14345.8777981
Water Consumption Green - Agriculture - pulses	1278.96396043	17722.8356502	6417.50022654	1108.55023208	25518.526876	11605.6033558
Water Consumption Green - Agriculture - nuts	846.084461736	7263.13191656	1454.67588383	52.4800538444	6998.28636346	6572.5896437
Water Consumption Green - Agriculture - oil crops	17614.8402209	51601.1033856	100643.639251	1722.81454278	35669.1307319	51692.9145783
Water Consumption Green - Agriculture - vegetables	6348.16755123	24591.0320177	2547.24563483	116.785534405	8563.77329167	9282.30734912
Water Consumption Green - Agriculture - fruits	5543.82769887	41727.1170144	15867.297855	332.083590684	29455.2903624	64404.1744671
Water Consumption Green - Agriculture - fibres	152.826541316	942.214432506	461.02857411	0	2428.02619308	1775.24166243
Water Consumption Green - Agriculture - other crops	230.025895195	51507.599692	22836.1760783	312.717049647	34060.0091867	44132.6564623
Water Consumption Green - Agriculture - fodder crops	22733.9871849	22966.6876148	54494.7031013	1637.19942622	1719.13167461	7471.67902753
Water Consumption Blue - Agriculture - rice	672.421692563	21368.3633546	3780.92066107	88.7988046968	2637.81867374	31308.3698088
Water Consumption Blue - Agriculture - wheat	387.296350774	25071.8707384	1613.87729221	142.874882192	838.588026987	30659.8098844
Water Consumption Blue - Agriculture - other cereals	1872.68714488	3332.27893218	5700.30150908	255.891806112	1100.07349208	11195.420254
Water Consumption Blue - Agriculture - roots and tubers	158.674864005	443.157415252	643.690478577	50.3895671053	398.709894082	2176.95646569
Water Consumption Blue - Agriculture - sugar crops	123.715307235	7425.81086444	2316.33551801	653.238521664	1411.41792547	8986.70354232
Water Consumption Blue - Agriculture - pulses	41.7648196997	479.54367597	298.617009739	0.756204695007	134.98697269	1776.69689641
Water Consumption Blue - Agriculture - nuts	99.4530842954	422.665656056	1136.56856318	33.7309254482	262.362777841	4426.15459053
Water Consumption Blue - Agriculture - oil crops	264.510433083	3723.66862203	2005.85967238	10.6033674555	587.569133057	1550.16102339
