stressor	Europe	Asia	America	Oceania	Africa	Other
Unused Domestic Extraction - Primary Crops - Rye	3171.32550768	276.26504055	165.896986399	11.7815126029	1.34226692383	59.1196240727
Unused Domestic Extraction - Primary Crops - Sorghum	217.051552345	1848.09951192	7208.47945849	565.320155526	5457.95053841	571.937208078
Unused Domestic Extraction - Primary Crops - Triticale	4172.90002435	130.894869944	99.2190985867	177.591187781	6.15863647406	0.0713295677243
Unused Domestic Extraction - Primary Crops - Cereals nec	156.933734723	11.6871368751	9.1549090684	0	940.830002986	84.2208000693
Unused Domestic Extraction - Primary Crops - Fonio	0	0	0	0	129.486151045	0
Unused Domestic Extraction - Primary Crops - Quinoa	0	0	23.3910571938	0	0	0
Unused Domestic Extraction - Primary Crops - Potatoes	79816.6121835	31195.0999962	26701.0621917	1255.98989456	5399.72936515	9393.41199971
Unused Domestic Extraction - Primary Crops - Sweet Potatoes	52.4740809943	19363.895196	1622.72214652	45.2036002541	4238.05730046	1541.64347907
Unused Domestic Extraction - Primary Crops - Yams	1.80472416733	42.6699499332	421.373152065	0	13433.7232012	380.471914242
Unused Domestic Extraction - Primary Crops - Lentils	19.2755980853	85.6907876115	696.581938284	41.2728524059	6.04205664388	21.807240731
Unused Domestic Extraction - Primary Crops - Lupins	62.9818359807	0	6.77593650694	185.433029738	0.635602866874	0.252422752606
Unused Domestic Extraction - Primary Crops - Vetches	50.5430853066	9.58791314217	9.15296724408	2.94806088614	8.51253839564	1.3821646341
Unused Domestic Extraction - Primary Crops - Pulses nec	185.653336033	37.4890207181	2.63002270516	0	45.3394869376	40.9956941299
Unused Domestic Extraction - Primary Crops - Olives	7172.09549714	648.419429686	260.523095857	44.8105254693	1303.31502858	870.056258518
Unused Domestic Extraction - Primary Crops - Artichokes	347.199344153	42.29463155	130.278429911	0	48.1501741369	111.507514021
Unused Domestic Extraction - Primary Crops - Asparagus	129.025450613	2938.50463799	220.981786755	4.1764195887	1.68192954283	37.6955292508
Unused Domestic Extraction - Primary Crops - Cabbages	5138.58323214	19860.1842653	1050.86835935	38.7178663046	1362.47351867	2467.45323792
Unused Domestic Extraction - Primary Crops - Carrots	3808.62134267	7878.86805768	1589.2107171	131.405883252	530.281251171	1419.60944856
Unused Domestic Extraction - Primary Crops - Cauliflower	1151.70652214	6951.98417053	437.753629042	34.8362528045	102.613246748	415.413529822
Unused Domestic Extraction - Primary Crops - Chillies and peppers, green	1416.52504038	8341.65821407	1790.24724363	24.468905355	876.031692193	751.862858748
Unused Domestic Extraction - Primary Crops - Cucumbers and Gherkins	2556.39153648	21729.2144458	948.115487265	5.94525612038	265.968266384	2505.1009344
Unused Domestic Extraction - Primary Crops - Eggplants	453.51978684	17272.7278154	90.5586612102	0	181.540910576	1671.87246243
Unused Domestic Extraction - Primary Crops - Garlic	358.463929449	8753.96243735	280.228332725	0	118.055287486	520.320171092
Unused Domestic Extraction - Primary Crops - Leeks and other Alliac. Veg.	444.914309745	460.64765244	19.0171969948	0	6.30046276594	46.3885056279
Unused Domestic Extraction - Primary Crops - Lettuce	1526.94161521	6693.15888481	2387.70765009	81.612152198	99.7499249201	431.121781525
Unused Domestic Extraction - Primary Crops - Mushrooms	850.514232096	2234.12623153	214.194615407	20.2900290489	7.74522558686	58.8678726572
Unused Domestic Extraction - Primary Crops - Peas, Green	789.715984154	5786.25472187	317.900170282	20.5872918549	218.814725438	216.446784249
Unused Domestic Extraction - Primary Crops - Pumpkins, Squash, Gourds	1435.38095627	5543.65612417	1235.20623703	48.1516611403	587.381582199	1586.21596846
Unused Domestic Extraction - Primary Crops - Spinach	258.224963421	8352.95895905	226.281035221	4.28402381104	35.1215490672	145.445184447
Unused Domestic Extraction - Primary Crops - Tomatoes	21211.5276719	63151.7512102	23119.0245485	463.713271711	8615.59903179	21747.3418623
Unused Domestic Extraction - Primary Crops - Vegetables Fresh nec	5355.18810046	85177.3620541	3209.98519401	36.286207417	7397.15410972	14981.3029547
Unused Domestic Extraction - Primary Crops - Apples	27689.6107115	68914.6935224	17636.3098467	519.646830904	3037.56031303	11102.1112516
Unused Domestic Extraction - Primary Crops - Apricots	788.732508101	603.565112983	94.5883429565	13.0697365952	377.43085196	1144.19606561
Unused Domestic Extraction - Primary Crops - Avocados	114.733120015	290.969489179	2332.37541574	36.6542236843	632.170117913	112.898761451
Unused Domestic Extraction - Primary Crops - Blueberries	46.1240160143	0	270.92025731	0	0.053295892564	3.29744991279
Unused Domestic Extraction - Primary Crops - Carobs	118.017126287	21.9096166453	0.0677657057203	0	21.0421066491	2.11915456222
Unused Domestic Extraction - Primary Crops - Cherries	735.213067753	425.215057544	352.003707512	13.0697365952	16.8006418659	396.504727819
Unused Domestic Extraction - Primary Crops - Currants	601.161509643	0.0150599823294	0	0.540477829126	0.331322798773	10.7749605833
Unused Domestic Extraction - Primary Crops - Dates	14.7168845624	147.301687163	30.0916390286	0	1429.03964435	5097.2811038
Unused Domestic Extraction - Primary Crops - Figs	100.018207829	266.468669692	69.2179129051	0.0864764526601	241.532543776	323.016910019
Unused Domestic Extraction - Primary Crops - Gooseberries	135.514075017	0	0	0	0	0.0987260452932
Unused Domestic Extraction - Primary Crops - Grapefruit and Pomelos	130.03086935	5994.15113382	4164.32804251	20.4398888106	1312.29055036	1999.166086
Unused Domestic Extraction - Primary Crops - Grapes	52758.0972412	25347.1408848	27313.8718277	3310.36774218	5027.97536467	13180.2076261
Unused Domestic Extraction - Primary Crops - Kiwi Fruit	644.544909012	1163.68217695	233.638122098	4.2255539368	0.0275362111581	476.922225465
Unused Domestic Extraction - Primary Crops - Lemons and Limes	2598.89944739	9732.74568125	10305.7391751	56.7993064063	1300.54235911	3096.90473521
Unused Domestic Extraction - Primary Crops - Oranges	13070.1339171	27631.3043505	62310.2783064	769.135327576	8397.50868636	14239.5653404
Unused Domestic Extraction - Primary Crops - Peaches and Nectarines	8381.33232596	21059.2822054	4900.04227829	223.463015169	973.403287908	2439.16141384
Unused Domestic Extraction - Primary Crops - Pears	2836.72658987	14654.1671867	1610.25266223	93.4643396472	639.619995428	600.004479762
Unused Domestic Extraction - Primary Crops - Persimmons	48.2936297674	3113.01439793	149.421597805	0.654469516723	0	190.25930583
Unused Domestic Extraction - Primary Crops - Pineapples	3.27019963873	3808.66510169	6787.18026417	122.835870256	3234.54193195	4786.0600804
Unused Domestic Extraction - Primary Crops - Plums	2688.72934627	5483.69834805	752.536973151	15.4281853041	264.283672046	542.746039095
Unused Domestic Extraction - Primary Crops - Quinces	66.2550730786	205.636085776	36.4704328338	0	44.981733324	122.577073123
Unused Domestic Extraction - Primary Crops - Raspberries	379.327379084	0	111.746738532	0.589612177228	0.318887090508	11.0731132401
Unused Domestic Extraction - Primary Crops - Sour Cherries	695.482508994	172.737111436	92.5962887973	0	0	135.894229373
Unused Domestic Extraction - Primary Crops - Strawberries	1419.50332835	2588.9916822	1654.05328371	28.8261393447	139.373200379	284.607147193
Unused Domestic Extraction - Primary Crops - Tang. Mand Clement. Satsma	3197.38937355	12090.2043092	2973.83538161	89.4264789201	776.067251306	2616.91519024
Unused Domestic Extraction - Primary Crops - Berries nec	172.91328518	111.575865553	99.9964227491	1.17922435446	2.96591642119	456.290357793
Unused Domestic Extraction - Primary Crops - Citrus Fruit nec	88.0409537238	10212.9854848	1973.94862894	3.14459827855	8387.84081145	1185.62102059
Unused Domestic Extraction - Primary Crops - Stone Fruit nec,	63.2452270903	139.233966041	0	0	21.5528589529	279.026854935
Unused Domestic Extraction - Primary Crops - Almonds	737.080907957	166.382684775	2841.78677078	176.883653168	406.757805108	665.352335128
Unused Domestic Extraction - Primary Crops - Chestnuts	252.326079483	3138.32491294	97.61649909	0	0.326881474392	18.5597067068
Unused Domestic Extraction - Primary Crops - Hazelnuts	246.239326717	1097.68313321	50.3308973977	0	0.278915171085	151.002868441
Unused Domestic Extraction - Primary Crops - Pistachios	23.8913921737	329.581512109	469.285239781	1.96537392409	4.99737819275	903.4724481
Unused Domestic Extraction - Primary Crops - Walnuts	633.974945282	2660.6718828	1128.31742776	3.73421045578	17.9944698594	935.626731243
Unused Domestic Extraction - Primary Crops - Cassava	0	25898.3759255	23850.7514462	0	95521.8843063	27493.4899669
Unused Domestic Extraction - Primary Crops - Roots and Tubers, nes	12.1088115935	157.367956529	276.414886986	0	2232.97105421	488.067882603
Unused Domestic Extraction - Primary Crops - Taro	0	477.146748963	6.84468303209	0	1657.02234897	485.598122236
Unused Domestic Extraction - Primary Crops - Yautia	0	0	84.4391405802	0	0	0
Unused Domestic Extraction - Primary Crops - Bambara beans	0	0	0	0	6.04884693538	0
Unused Domestic Extraction - Primary Crops - Beans, dry	93.127021455	338.479638688	965.52375402	12.8240648547	172.754885294	283.793723561
Unused Domestic Extraction - Primary Crops - Beans, green	1138.36931469	23823.6270065	403.730241601	38.5213289122	606.92474187	1244.23151444
Unused Domestic Extraction - Primary Crops - Broad beans, horse beans, dry	263.912093057	111.840586576	14.1384624736	73.7015221535	52.2295009714	24.8252564452
Unused Domestic Extraction - Primary Crops - Chick peas	16.8432046592	336.966573091	76.7618211145	177.473265346	23.991718475	70.7973751046
Unused Domestic Extraction - Primary Crops - Cow peas, dry	5.57215983075	0.0131504159425	12.6596839988	0	259.118668402	13.8117539913
Unused Domestic Extraction - Primary Crops - Peas, dry	750.413440878	98.6152841328	1104.13862396	82.5457048119	23.5031333148	22.178509897
Unused Domestic Extraction - Primary Crops - Pigeon peas	0	96.8563569417	7.98169051995	0	22.335084742	46.6063545195
Unused Domestic Extraction - Primary Crops - String beans	441.265512506	177.620778255	1563.06454805	0	301.865764168	274.052839321
Unused Domestic Extraction - Primary Crops - Coconuts	0	8686.9145003	2343.74842317	0	451.766768685	8612.00341714
Unused Domestic Extraction - Primary Crops - Okra	3.94475227832	2144.43340618	21.0945031858	0	740.5015698	226.887803984
Unused Domestic Extraction - Primary Crops - Onions	167.962719689	896.858268847	113.955613228	0	276.210404537	382.032476839
Unused Domestic Extraction - Primary Crops - Onions, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Other melons	1125.46888993	8973.34562935	1669.51382142	37.4895076021	397.859167579	1983.67152682
Unused Domestic Extraction - Primary Crops - Watermelons	2453.95544205	32717.9551233	2875.77260968	65.0047425394	1572.97186421	5544.59711598
Unused Domestic Extraction - Primary Crops - Bananas	851.691740651	80792.9587003	49349.2447716	593.882934765	27011.795564	29750.7442589
Unused Domestic Extraction - Primary Crops - Cashewapple	0	0	1510.61082057	0	186.174988434	0
Unused Domestic Extraction - Primary Crops - Cranberries	10.7247952567	0.0655552171984	380.65700953	0	0.222066219017	1.9547756968
Unused Domestic Extraction - Primary Crops - Fruit Fresh Nes	454.228362968	9852.86852972	2357.73702833	0	3846.38854949	10340.6467419
Unused Domestic Extraction - Primary Crops - Fruit, tropical fresh nes	99.0941496076	16899.5237356	3767.63414002	14.9368418231	1331.60498183	12439.0366499
Unused Domestic Extraction - Primary Crops - Mangoes, mangosteens, guavas	0	36237.3170786	8199.07002445	87.1486105421	6930.49127723	14472.7203231
Unused Domestic Extraction - Primary Crops - Papayas	0	8913.06982184	7692.10487269	13.5610800762	2260.21840163	1089.63797974
Unused Domestic Extraction - Primary Crops - Plantains	0	0	14687.5729407	0	47404.1204675	2519.40910269
Unused Domestic Extraction - Primary Crops - Arecanuts	0	1406.84508104	0	0	0.163440737196	519.636246413
Unused Domestic Extraction - Primary Crops - Brazil nuts, with shell	0	0	162.561011483	0	24.7115288522	0
Unused Domestic Extraction - Primary Crops - Cashew nuts, with shell	0	1291.24111316	209.486979386	0	2991.47713126	2551.78374237
Unused Domestic Extraction - Primary Crops - Kolanuts	0	0	0	0	497.005516516	0
Unused Domestic Extraction - Primary Crops - Nuts, nes	53.6072110863	375.558752279	413.938293143	74.0552894598	250.076763618	209.945476714
Unused Domestic Extraction - Primary Crops - Leguminous vegetables, nes	122.290772286	94.295864652	127.154321898	0	275.312368747	165.392337631
Unused Domestic Extraction - Primary Crops - Maize, green	634.9414589	1194.60110812	4266.18703144	36.5559549881	2875.24629048	757.52911671
Unused Domestic Extraction - Primary Crops - Pome fruit, nes	0.197237613916	0	0	0	0	80.8566310951
Unused Domestic Extraction - Primary Crops - Cassava leaves	0	0	0	0	60.4020115725	0
Unused Domestic Extraction - Primary Crops - Groundnuts in Shell	10.8425461122	29478.8983294	3906.16671029	32.3107473121	15578.4760023	2943.1709612
Unused Domestic Extraction - Primary Crops - Hempseed	25.6739320404	4.92311806659	0.592454561706	0	0	0
Unused Domestic Extraction - Primary Crops - Linseed	165.848421225	194.545343887	395.597564333	4.48105254693	16.204695091	29.4297108539
Unused Domestic Extraction - Primary Crops - Melonseed	2.56667279365	17.6585675156	0.00136720283471	0	162.42831263	0.112853742375
Unused Domestic Extraction - Primary Crops - Mustard Seed	66.7031081805	7.96899457114	115.995311434	0	0.681003071651	65.3839841623
Unused Domestic Extraction - Primary Crops - Poppy Seed	29.3688976735	16.7122494103	0	0	0	1.00546553568
Unused Domestic Extraction - Primary Crops - Rapeseed	13141.0496164	13447.4956405	8011.72827335	1068.33894035	69.0843566036	622.670785176
Unused Domestic Extraction - Primary Crops - Safflower Seed	0.177415233718	67.4122606665	122.899527233	2.744644685	4.1069025241	33.188764264
Unused Domestic Extraction - Primary Crops - Sesame Seed	0.867174893344	484.755298114	73.0327852901	0	340.467939674	406.746572694
Unused Domestic Extraction - Primary Crops - Soybeans	3894.16295066	19170.2553951	211694.20576	70.2817715256	1128.35546986	1122.91964027
Unused Domestic Extraction - Primary Crops - Sunflower Seed	19773.9318852	3271.5892201	4574.91242858	38.2756571717	1453.50117599	1935.7368726
Unused Domestic Extraction - Primary Crops - Oilseeds nec	103.432341616	543.759816724	19.796928623	0	108.376644831	214.507039592
Unused Domestic Extraction - Primary Crops - Oil Palm Fruit	0	16462.6277424	2381.50864346	0	3312.37362496	16117.916396
Unused Domestic Extraction - Primary Crops - Castor oil seed	0.064871451217	374.123919845	48.0740418082	0	20.1465678707	12.8403489412
Unused Domestic Extraction - Primary Crops - Karite Nuts	0	0	0	0	163.075492549	0
Unused Domestic Extraction - Primary Crops - Tung Nuts	0	196.337914882	25.5402604209	0	1.40173132248	0
Unused Domestic Extraction - Primary Crops - Jojoba Seeds	0	0	0.0478520992147	0	0	0
Unused Domestic Extraction - Primary Crops - Tallowtree Seeds	0	426.341209556	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cottonseed	246.865186321	8596.67605081	4342.88174073	308.072362602	436.639647454	1856.16181417
Unused Domestic Extraction - Primary Crops - Sugar Beets	62180.0083743	5224.15982944	14927.7928812	0	421.399519192	2473.65797241
Unused Domestic Extraction - Primary Crops - Sugar Cane	0.367256437112	29756.7984115	65893.5130645	2163.86686356	5207.92138579	14148.234567
Unused Domestic Extraction - Primary Crops - Sugar Crops nes	0	31.0058459722	0	0	0	123.526817679
Unused Domestic Extraction - Primary Crops - Cotton Lint	43.9192939659	2450.8493188	1074.08425607	76.0206633839	211.855910354	797.226242485
Unused Domestic Extraction - Primary Crops - Flax Fibre and Tow	47.0068515742	8.84798569664	0.890465150605	0	0	1.63885235187
Unused Domestic Extraction - Primary Crops - Hemp Fibre and Tow	3.2924874891	2.14402964116	0.868867308723	0	0	2.76432926821
Unused Domestic Extraction - Primary Crops - Abaca	0	0.0982343945405	6.29230336507	0	0.0469793423342	13.1329334491
Unused Domestic Extraction - Primary Crops - Agave Fibres nes	0	0	6.30478652138	0	0	0.759400740395
Unused Domestic Extraction - Primary Crops - Coir	0	106.699482647	0	0	8.21151529875	104.337633708
Unused Domestic Extraction - Primary Crops - Fibre Crops nes	0	0.0681144298818	22.3030411408	0	7.70619128036	18.1873120639
Unused Domestic Extraction - Primary Crops - Ramie	0	37.2782793968	0.16465877618	0	0	0.727018597539
Unused Domestic Extraction - Primary Crops - Sisal	0	3.41162736951	59.3865356515	0	14.1362420221	0.0029617813588
Unused Domestic Extraction - Primary Crops - Kapok Fibre	0	9.66594944276	0	0	0	6.91082317052
Unused Domestic Extraction - Primary Crops - Jute and Jute-like Fibres	0	362.049849698	0.23975585942	0	1.039269905	194.087112059
Unused Domestic Extraction - Primary Crops - Other Bastfibres	8.15557809782	27.3579835858	6.36918375635	0	2.61426222636	3.66708022637
Unused Domestic Extraction - Primary Crops - Anise, Badian, Fennel	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chicory Roots	589.879025033	0	1.49847412137	0	5.88352110272	1.69956886972
Unused Domestic Extraction - Primary Crops - Coffee, Green	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Hops	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Peppermint	0.848614833874	0	3.16537178035	0	31.9242396458	0.0133280161146
Unused Domestic Extraction - Primary Crops - Pyrethrum, Dried Flowers	0.147928210437	0	0.0557283764147	0	1.91465494036	0.567674760436
Unused Domestic Extraction - Primary Crops - Tea	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Spices nec	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cocoa Beans	0	50.390464639	49.9104329897	0	109.900275703	15.2534899211
Unused Domestic Extraction - Primary Crops - Mate	0	0	341.734429061	0	0	0
Unused Domestic Extraction - Primary Crops - Tobacco Leaves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Natural Rubber	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cinnamon	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Cloves	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Ginger	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Nutmeg, mace and cardamoms	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Vanilla	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Pepper	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Chillies and peppers, dry	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Tea nes	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Feed	0	0	0	0	0	0
Unused Domestic Extraction - Crop residues - Straw	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Aquatic plants	0	0	0	0	0	0
Unused Domestic Extraction - Fishery - Inland waters fish catch	159.02466053	918.957731826	223.461811458	0.731979933541	554.86074241	894.509898281
Unused Domestic Extraction - Fishery - Marine fish catch	2977.24006641	5220.80355194	3205.93215688	27.8815865329	1116.61621061	2817.59989735
Unused Domestic Extraction - Fishery - Other (e.g. Aquatic mammals)	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Alfalfa for Forage and Silage	24093.8446143	3517.40508852	67472.6702697	1502.93300078	1605.96076478	8388.60233019
Unused Domestic Extraction - Fodder crops - Beets for Fodder	1044.12804354	24.0210712824	0.260195133837	0	0.724545467537	246.148422056
Unused Domestic Extraction - Fodder crops - Cabbage for Fodder	184.131754564	0	3.45472225241	0	0	96.1521992182
Unused Domestic Extraction - Fodder crops - Carrots for Fodder	1.43513568416	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Clover for Forage and Silage	10546.1987338	0	1013.81188254	0	75.4734862017	16459.0565414
Unused Domestic Extraction - Fodder crops - Forage Products nec	11160.8196172	53944.8968279	11339.1318031	0	2334.62436762	4573.88462042
Unused Domestic Extraction - Fodder crops - Grasses nec for Forage and Silage	45448.2256291	8324.96831724	62680.1222904	2104.10620108	0	2334.51077211
Unused Domestic Extraction - Fodder crops - Green Oilseeds for Fodder	16766.1253762	0	5091.16964021	0	0	0
Unused Domestic Extraction - Fodder crops - Leguminous nec for forage and Silage	11421.8565342	1753.93382798	0	0	0	21.501371182
Unused Domestic Extraction - Fodder crops - Maize for Forage and Silage	73853.4664162	1460.70797334	41690.3699211	0	60.3787889614	1393.59566991
Unused Domestic Extraction - Fodder crops - Other grasses	0	0	0	0	0	0
Unused Domestic Extraction - Fodder crops - Rye Grass, Forage and Silage	13668.1187315	0	517.651703134	0	0	0
Unused Domestic Extraction - Fodder crops - Sorghum for Forage and Silage	384.207617997	301.384928953	5794.37683389	0	0	546.140867732
Unused Domestic Extraction - Fodder crops - Swedes for Fodder	325.790129665	0	0.00818223690541	0	0	208.370029713
Unused Domestic Extraction - Fodder crops - Turnips for Fodder	216.107452489	4.87755829076	2.26466134793	0	0	244.60829575
Unused Domestic Extraction - Fodder crops - Vegetables and Roots, Fodder	2546.41184976	0	0	0	1.81136366884	270.714161412
Unused Domestic Extraction - Forestry - Coniferous wood - Industrial roundwood	40143.7671851	5421.82858466	37765.8507091	1216.99717288	916.292349885	2417.37061043
Unused Domestic Extraction - Forestry - Coniferous wood - Wood fuel	3628.58895326	7482.96325665	4129.82246694	2.27649464236	1409.83146647	566.96129545
Unused Domestic Extraction - Forestry - Kapok Fruit	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Natural Gums	0	0	0	0	0	0
Unused Domestic Extraction - Forestry - Non-coniferous wood - Industrial roundwood	16492.0445649	26156.0280112	26447.438655	1228.60016124	6629.54211541	6897.75861969
Unused Domestic Extraction - Forestry - Non-coniferous wood - Wood fuel	9315.11973739	52651.0413457	26869.5858166	532.103058257	66071.5569861	24111.0859755
Unused Domestic Extraction - Forestry - Raw materials other than wood	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Anthracite	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Coking coal	599260.340728	483579.597464	811670.489611	2463089.64827	21703.6559267	102578.205556
Unused Domestic Extraction - Fossil Fuels - Crude oil	135637.114816	53208.832121	187340.2664	3863.2935795	90012.0126474	283798.713391
Unused Domestic Extraction - Fossil Fuels - Lignite/brown coal	3180849.49269	287475.149198	257236.415058	458221.966143	843.774351862	116445.786538
Unused Domestic Extraction - Fossil Fuels - Natural gas	76202.9449004	19484.5559464	37291.8123987	4414.9196165	14186.4310393	80871.0879268
Unused Domestic Extraction - Fossil Fuels - Natural gas liquids	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Other bituminous coal	1484019.48177	4338559.8024	2892205.93812	2188282.56281	1828592.53637	543269.60809
Unused Domestic Extraction - Fossil Fuels - Peat	0	0	0	0	0	0
Unused Domestic Extraction - Fossil Fuels - Sub-bituminous coal	34101.3100371	559311.777787	2874621.09029	669118.517403	0	65540.2294083
Unused Domestic Extraction - Grazing	0	0	0	0	0	0
Unused Domestic Extraction - Metal Ores - Bauxite and aluminium ores	50438.5194604	208897.102106	41841.862176	17084.0159345	17988.843681	7541.78379959
Unused Domestic Extraction - Metal Ores - Copper ores	54888.9005105	25050.1096435	1739510.16014	7037.03232074	160727.321462	88806.033351
Unused Domestic Extraction - Metal Ores - Gold ores	108489.547675	120588.146579	1089720.83414	273247.955259	239697.670282	77221.7525666
Unused Domestic Extraction - Metal Ores - Iron ores	115990.351315	877365.764323	428084.670063	443799.108811	67166.3286535	91896.8020809
Unused Domestic Extraction - Metal Ores - Lead ores	1025.35763352	4024.16416151	5373.72640644	957.155105135	208.544559558	333.745336217
Unused Domestic Extraction - Metal Ores - Nickel ores	1416.78240789	105970.182208	23821.1748796	492.093899899	1688.99692224	15907.3830502
Unused Domestic Extraction - Metal Ores - Other non-ferrous metal ores	7364.80239745	41450.2223365	17277.9813871	16405.8145597	17602.2415704	30062.0067766
Unused Domestic Extraction - Metal Ores - PGM ores	0.67819545466	17.5606265102	168.509868469	6.70841919744	2950.55426007	0
Unused Domestic Extraction - Metal Ores - Silver ores	10187.4871005	1672.62411985	336035.109491	1.13300819587	1168.87401169	5771.98007662
Unused Domestic Extraction - Metal Ores - Tin ores	2.08054209039	79153.6921754	10086.9952903	219.61869875	196.777767199	279.224863193
Unused Domestic Extraction - Metal Ores - Uranium and thorium ores	31528.4304246	8208.33856303	87161.3745415	41030.4440747	76307.884112	261647.408403
Unused Domestic Extraction - Metal Ores - Zinc ores	3390.87592097	11187.8065243	31431.7557632	2356.16995124	1686.61174292	3817.99004866
Unused Domestic Extraction - Non-Metallic Minerals - Building stones	0	0	62.6081681395	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Chemical and fertilizer minerals	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Clays and kaolin	11874.5016048	9123.08851217	34212.9628785	1720.29439067	884.403963343	11427.2046217
Unused Domestic Extraction - Non-Metallic Minerals - Gravel and sand	134568.68308	461.133689953	12647.5544629	231.917180961	38.4492630791	5928.44585164
Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	2424.91899412	4213.97375508	9708.68869491	163.200979195	241.700620519	7035.88334582
Unused Domestic Extraction - Non-Metallic Minerals - Other minerals	314457.590086	146150.876926	15336.2632525	361.706794767	9335.51241848	21801.025922
Unused Domestic Extraction - Non-Metallic Minerals - Salt	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Slate	6418.49427001	0.121251944951	28.231556866	0	0.46133362688	0
Unused Domestic Extraction - Primary Crops - Kapokseed in Shell	0	245.765357631	0	0	0	164.163840086
Water Consumption Green - Agriculture - rice	2378.89850509	410915.335097	41390.3967453	48.840471834	67620.9621497	318272.981201
Water Consumption Green - Agriculture - wheat	234946.370865	184292.011866	192194.628389	43464.2292969	40545.872506	120907.967785
Water Consumption Green - Agriculture - other cereals	167872.399908	321866.20922	412800.579988	17805.632406	402384.828423	75804.5965608
Water Consumption Green - Agriculture - roots and tubers	21095.8761778	59932.0915557	25114.5093469	74.718959801	131039.114695	28788.1093058
Water Consumption Green - Agriculture - sugar crops	13135.6691444	61038.859264	122477.615208	2256.04264945	10949.4371809	33450.4852793
Water Consumption Green - Agriculture - pulses	7930.42138839	104957.474679	32286.8270308	2775.25297657	87968.7525223	27060.9487738
Water Consumption Green - Agriculture - nuts	5246.28255319	43013.431895	7318.56127608	131.383695053	24124.8456143	15325.3998268
Water Consumption Green - Agriculture - oil crops	109223.645046	305590.008784	506344.161672	4313.06227681	122960.42594	120533.096857
Water Consumption Green - Agriculture - vegetables	39362.8321697	145632.034923	12815.3449651	292.372318906	29521.471087	21643.6867586
Water Consumption Green - Agriculture - fruits	34375.3937695	247114.678143	79829.3234446	831.370511543	101539.762109	150172.120539
Water Consumption Green - Agriculture - fibres	947.625507418	5579.94495882	2319.46229889	0	8370.01431684	4139.35598308
Water Consumption Green - Agriculture - other crops	1426.31249635	305036.264917	114890.166118	782.886420246	117413.381016	102904.736545
Water Consumption Green - Agriculture - fodder crops	140965.737732	136012.406896	274166.106898	4098.72502785	5926.27738943	17421.819204
Water Consumption Blue - Agriculture - rice	4169.45866945	126546.874326	19022.0377237	222.307604941	9093.22153415	73002.1667647
Water Consumption Blue - Agriculture - wheat	2401.49320767	148479.638932	8119.51307258	357.686941561	2890.82292926	71489.9104561
Water Consumption Blue - Agriculture - other cereals	11611.8973224	19734.2901865	28678.5574367	640.624552718	3792.22880894	26104.5190592
Water Consumption Blue - Agriculture - roots and tubers	983.888971262	2624.44927597	3238.44525275	126.150166271	1374.45285032	5076.04004675
Water Consumption Blue - Agriculture - sugar crops	767.116626366	43976.8427109	11653.6223725	1635.38114846	4865.5110381	20954.4231996
Water Consumption Blue - Agriculture - pulses	258.969470351	2839.93454669	1502.36001582	1.89315672848	465.333898465	4142.74917263
Water Consumption Blue - Agriculture - nuts	616.674817463	2503.09379204	5718.14434165	84.4452948939	904.430196426	10320.5269874
Water Consumption Blue - Agriculture - oil crops	1640.1394104	22052.1626914	10091.5998448	26.5455062305	2025.49794143	3614.53228747
Water Consumption Blue - Agriculture - vegetables	7035.63150243	10344.7170341	6305.11998334	255.098037235	8463.53636767	20870.3050985
Water Consumption Blue - Agriculture - fruits	4803.96319049	23848.4372938	13684.6192183	799.766284314	10109.7908483	36573.6888217
